ID,ObsType,ObsID,Latitude,Longitude,Elevation(m),LocalDate,LocalTime,UTDate,UTTime,LimitingMag,SQMReading,SQMSerial,CloudCover,Constellation,SkyComment,LocationComment,Country
115253,GAN,1346,52.6373,19.3159,92.93,2014-01-25,18:15,2014-01-25,17:15,3,,,"1/2 of sky","Orion","","Astro-Baza Dobrzy nad Wisa-michal123mg","Poland"
115254,GAN,1347,35.6537,-83.7023,388,2014-01-29,22:00,2014-01-30,03:00,4,,,"clear","Orion","","","United States - Tennessee"
115255,GAN,1348,41.1852,22.4793,76.89,2014-01-29,20:30,2014-01-29,19:30,4,,,"clear","Orion","","","Macedonia (FYROM)"
115256,GAN,1349,41.1863,22.4762,84.22,2014-01-29,18:59,2014-01-29,17:59,2,,,"1/4 of sky","Orion","","rural location","Macedonia (FYROM)"
115257,GAN,1350,41.1339,22.5007,64.13,2014-01-29,20:23,2014-01-29,19:23,4,,,"clear","Orion","","Urban location","Macedonia (FYROM)"
115258,GAN,1351,41.139,22.508,57.64,2014-01-29,21:00,2014-01-29,20:00,4,,,"clear","Orion","","Urban location.","Macedonia (FYROM)"
115259,GAN,1354,41.1422,22.4989,64.53,2014-01-29,20:15,2014-01-29,19:15,4,,,"clear","Orion","","urban location","Macedonia (FYROM)"
115260,GAN,1355,52.6374,19.3158,94.08,2014-01-25,19:25,2014-01-25,18:25,3,,,"1/2 of sky","Orion","","Astro-Baza Dobrzy nad Wis-michal123mg","Poland"
115261,GAN,1356,41.1427,22.4938,69.2,2014-01-29,21:30,2014-01-29,20:30,4,,,"clear","Orion","","urban location","Macedonia (FYROM)"
115262,GAN,1357,41.1357,22.4997,64.54,2014-01-29,22:22,2014-01-29,21:22,4,,,"clear","Orion","","","Macedonia (FYROM)"
115263,GAN,1358,52.6375,19.3162,95.6,2014-01-25,20:30,2014-01-25,19:30,3,,,"over 1/2 of sky","Orion","","Astro-Baza Dobrzy nad Wis-michal123mg","Poland"
115264,GAN,1359,41.1354,22.5054,58.44,2014-01-29,20:01,2014-01-29,19:01,4,,,"clear","Orion","","urban location","Macedonia (FYROM)"
115265,GAN,1360,52.6372,19.3163,92.44,2014-01-28,20:20,2014-01-28,19:20,2,,,"over 1/2 of sky","Orion","","Astro-Baza Dobrzy nad Wis-michal123mg","Poland"
115266,GAN,1361,52.6372,19.3161,92,2014-01-29,22:30,2014-01-29,21:30,2,,,"over 1/2 of sky","Orion","","Astro-Baza Dobrzy nad Wis-michal123mg","Poland"
115267,GAN,1363,29.5864,-98.4142,275.37,2014-01-28,21:01,2014-01-29,03:01,4,,,"1/4 of sky","Orion","Clouds covering 1/4 the sky","1 street light","United States - Texas"
115268,GAN,1364,29.5864,-98.4142,275.37,2014-01-27,19:37,2014-01-28,01:37,3,,,"1/4 of sky","Orion","Minor cloud cover","1 street light","United States - Texas"
115269,GAN,1365,29.5864,-98.4142,275.37,2014-01-26,20:13,2014-01-27,02:13,3,,,"1/4 of sky","Orion","Minor cloud cover","1 street light","United States - Texas"
115270,GAN,1366,29.5544,-98.3872,252.75,2014-01-20,21:00,2014-01-21,03:00,3,,,"clear","Orion","","","United States - Texas"
115271,GAN,1367,29.5279,-98.3316,234.65,2014-01-20,22:34,2014-01-21,04:34,4,,,"1/4 of sky","Orion","","Suburban ; neighbors back porch light was on.","United States - Texas"
115272,GAN,1368,29.5699,-98.3971,276.86,2014-01-20,20:00,2014-01-21,02:00,3,,,"clear","Orion","","One flood light","United States - Texas"
115273,GAN,1369,29.5898,-98.4042,289.28,2014-01-21,21:10,2014-01-22,03:10,4,,,"clear","Orion","Less than 1/4 cloud cover","Street light in the front yard  and observed in the back yard","United States - Texas"
115274,GAN,1370,29.5544,-98.3872,252.75,2014-01-27,21:00,2014-01-28,03:00,4,,,"clear","Orion","","","United States - Texas"
115275,GAN,1371,29.5886,-98.4311,249.37,2014-01-27,20:05,2014-01-28,02:05,3,,,"1/4 of sky","Orion","A few clouds","Porch light visible within 50m, street light hidden within 100m","United States - Texas"
115276,GAN,1372,29.5279,-98.3316,234.65,2014-01-26,22:08,2014-01-27,04:08,3,,,"1/2 of sky","Orion","","Suburban. Neighbors back porch light was on.","United States - Texas"
115277,GAN,1373,29.5699,-98.3971,276.86,2014-01-25,20:10,2014-01-26,02:10,3,,,"1/4 of sky","Orion","","One flood light","United States - Texas"
115278,GAN,1374,29.5682,-98.3974,278.08,2014-01-20,21:30,2014-01-21,03:30,2,,,"1/4 of sky","Orion","Some clouds but clear enough to see the sky","Backyard  no light in area but some across the street but not much","United States - Texas"
115279,GAN,1375,29.5734,-98.3896,267.87,2014-01-24,21:05,2014-01-25,03:05,2,,,"1/4 of sky","Orion","","","United States - Texas"
115280,GAN,1376,29.5544,-98.3872,252.75,2014-01-29,22:00,2014-01-30,04:00,4,,,"clear","Orion","","","United States - Texas"
115281,GAN,1377,29.5559,-98.3624,271.17,2014-01-23,20:39,2014-01-24,02:39,4,,,"clear","Orion","","","United States - Texas"
115282,GAN,1378,29.5847,-98.447,276.23,2014-01-26,20:23,2014-01-27,02:23,2,,,"1/2 of sky","Orion","Extremely cloudy","Street lights and neighbors lights","United States - Texas"
115283,GAN,1379,29.5737,-98.3822,274.55,2014-01-21,21:10,2014-01-22,03:10,1,,,"clear","Orion","","Giant cross within a quarter of a mile that is heavily lighted","United States - Texas"
115284,GAN,1380,29.5898,-98.4042,289.28,2014-01-22,20:45,2014-01-23,02:45,4,,,"1/4 of sky","Orion","Cloud cover but not covering orion","Streetlight in the front yard viewed in the backyard","United States - Texas"
115285,GAN,1381,29.5559,-98.3624,271.17,2014-01-25,21:23,2014-01-26,03:23,3,,,"1/4 of sky","Orion","","","United States - Texas"
115286,GAN,1382,29.5279,-98.3316,234.65,2014-01-29,21:48,2014-01-30,03:48,3,,,"clear","Orion","","Suburban. No neighbors lights and some trees","United States - Texas"
115287,GAN,1383,29.5699,-98.3971,276.86,2014-01-26,20:30,2014-01-27,02:30,3,,,"clear","Orion","","One flood light","United States - Texas"
115288,GAN,1384,29.572,-98.3853,270.56,2014-01-26,22:00,2014-01-27,04:00,3,,,"clear","Orion","","8-10 street lights on","United States - Texas"
115289,GAN,1385,29.5847,-98.447,276.23,2014-01-27,21:07,2014-01-28,03:07,4,,,"clear","Orion","","","United States - Texas"
115290,GAN,1386,29.5737,-98.3822,274.55,2014-01-22,21:05,2014-01-23,03:05,2,,,"clear","Orion","","Giant cross within a quarter of a mile that is heavily lighted","United States - Texas"
115291,GAN,1387,29.5559,-98.3624,271.17,2014-01-29,19:08,2014-01-30,01:08,3,,,"clear","Orion","","","United States - Texas"
115292,GAN,1388,29.557,-98.415,247.59,2014-01-29,23:34,2014-01-30,05:34,2,,,"clear","Orion","","Apartment security lights and street lights","United States - Texas"
115293,GAN,1389,29.5682,-98.3974,278.08,2014-01-25,21:00,2014-01-26,03:00,1,,,"1/2 of sky","Orion","Hard to see the shy but the clouds did brake apart a few times to see the sky.","A lot of lights are on near me. It's kinda hard to see the stars","United States - Texas"
115294,GAN,1390,29.5734,-98.3896,267.87,2014-01-25,21:30,2014-01-26,03:30,2,,,"clear","Orion","","","United States - Texas"
115295,GAN,1391,29.5898,-98.4042,289.28,2014-01-29,21:03,2014-01-30,03:03,4,,,"1/4 of sky","Orion","Little cloudy but cleared up as I was out there","Streetlight in the front observed in the backyard","United States - Texas"
115296,GAN,1392,29.5847,-98.447,276.23,2014-01-28,19:47,2014-01-29,01:47,3,,,"1/4 of sky","Orion","","","United States - Texas"
115297,GAN,1393,29.572,-98.3853,270.56,2014-01-26,23:00,2014-01-27,05:00,3,,,"clear","Orion","","8-10 street lights on.","United States - Texas"
115298,GAN,1394,29.599,-98.3943,283.95,2014-01-29,21:58,2014-01-30,03:58,5,,,"clear","Orion","Pretty clear where I was located, but after 20 minutes past by I started seeing a little bit of clouds in the distance from my neighborhood. Glad I had that 10-15 minutes of observation before clouds came in.","I spent 10 minutes to 15 minutes outside to let eyes adjust. My street doesn't  have a lot of lights on from neighbors so that made my observation a little bit better. I got a 5 scale.","United States - Texas"
115299,GAN,1395,29.5734,-98.3896,267.87,2014-01-29,21:35,2014-01-30,03:35,3,,,"clear","Orion","","","United States - Texas"
115300,GAN,1396,29.5682,-98.3974,278.08,2014-01-29,21:40,2014-01-30,03:40,2,,,"1/4 of sky","Orion","Very little clouds","Fairly dark some light in area but not much to distort vision.","United States - Texas"
115301,GAN,1398,29.5886,-98.4311,249.37,2014-01-28,20:00,2014-01-29,02:00,3,,,"1/4 of sky","Orion","A few clouds.","Porch light visible within 50m. Streetlight hidden within 100m.","United States - Texas"
115302,GAN,1399,29.5761,-98.3509,288.66,2014-01-29,21:30,2014-01-30,03:30,3,,,"1/4 of sky","Orion","","","United States - Texas"
115303,GAN,1400,41.1415,22.5004,63.15,2014-01-29,21:00,2014-01-29,20:00,4,,,"clear","Orion","","","Macedonia (FYROM)"
115304,GAN,1401,29.5886,-98.4311,249.37,2014-01-29,21:30,2014-01-30,03:30,4,,,"clear","Orion","","Street light hidden in 100m. Porch light visible in 50m.","United States - Texas"
115305,GAN,1402,34.4333,-94.8272,385.89,2014-01-29,22:14,2014-01-30,04:14,4,,,"1/4 of sky","Orion","","","United States - Oklahoma"
115306,GAN,1403,29.5761,-98.3509,288.66,2014-01-29,22:30,2014-01-30,04:30,4,,,"1/4 of sky","Orion","","","United States - Texas"
115307,GAN,1404,52.8452,17.7396,77.47,2014-01-26,20:15,2014-01-26,19:15,3,,,"clear","Orion","","Astrobaza Znin 22","Poland"
115308,GAN,1405,52.2871,21.108,87.04,2014-01-24,22:30,2014-01-24,21:30,3,,,"clear","Orion","","","Poland"
115309,GAN,1406,41.6193,-93.6993,290.49,2014-01-29,20:15,2014-01-30,02:15,4,,,"clear","Orion","CLEAR sky. NO moon. Orion near Zenith. Sky dome 1 mile North.","Urban. 1 street light near house. 1 mile South of large shopping mall & car dealers.","United States - Iowa"
115310,GAN,1409,29.6008,-98.3762,311.99,2014-01-29,19:45,2014-01-30,01:45,3,,,"clear","Orion","","Porch light","United States - Texas"
115311,GAN,1410,29.5923,-98.3916,273.62,2014-01-20,21:00,2014-01-21,03:00,3,,,"1/4 of sky","Orion","","","United States - Texas"
115312,GAN,1411,29.5668,-98.3448,275.88,2014-01-29,18:30,2014-01-30,00:30,1,,,"clear","Orion","","Lots of porch lights","United States - Texas"
115313,GAN,1412,29.5957,-98.3914,285.18,2014-01-20,20:10,2014-01-21,02:10,4,,,"clear","Orion","Street lights","","United States - Texas"
115314,GAN,1413,29.575,-98.379,276.38,2014-01-23,20:50,2014-01-24,02:50,3,,,"1/4 of sky","Orion","","Neighbors porch light","United States - Texas"
115315,GAN,1414,29.5853,-98.3819,291.69,2014-01-20,22:40,2014-01-21,04:40,3,,,"1/4 of sky","Orion","","Couple of porch lights along with street lights. Ducked down using the fence as cover.","United States - Texas"
115316,GAN,1415,29.575,-98.379,276.38,2014-01-24,21:05,2014-01-25,03:05,3,,,"clear","Orion","","Neighbors porch light was on","United States - Texas"
115317,GAN,1416,29.5957,-98.3914,285.18,2014-01-25,20:10,2014-01-26,02:10,3,,,"1/4 of sky","Orion","Street lights","","United States - Texas"
115318,GAN,1417,29.5923,-98.3916,273.62,2014-01-29,21:00,2014-01-30,03:00,4,,,"clear","Orion","","","United States - Texas"
115319,GAN,1418,29.5893,-98.3738,305.61,2014-01-24,20:00,2014-01-25,02:00,4,,,"clear","Orion","","","United States - Texas"
115320,GAN,1419,29.5668,-98.3448,275.88,2014-01-29,20:30,2014-01-30,02:30,2,,,"clear","Orion","","Lots of porch lights","United States - Texas"
115321,GAN,1420,29.575,-98.379,276.38,2014-01-29,20:40,2014-01-30,02:40,4,,,"clear","Orion","","Neighbors porch light on","United States - Texas"
115322,GAN,1421,29.5923,-98.3916,273.62,2014-01-27,21:00,2014-01-28,03:00,4,,,"clear","Orion","","","United States - Texas"
115323,GAN,1422,29.5853,-98.3819,291.69,2014-01-21,22:40,2014-01-22,04:40,4,,,"clear","Orion","","Not as many porch lights.","United States - Texas"
115324,GAN,1423,29.6008,-98.3762,311.99,2014-01-29,22:45,2014-01-30,04:45,4,,,"clear","Orion","","Car light","United States - Texas"
115325,GAN,1424,29.592,-98.3969,286.55,2014-01-21,22:00,2014-01-22,04:00,4,,,"clear","Orion","Cold weather made for little to no twinkle red glow across sky","Trees and kitchen light messed with my viewing","United States - Texas"
115326,GAN,1425,29.5668,-98.3448,275.88,2014-01-29,22:30,2014-01-30,04:30,3,,,"clear","Orion","","Lots of porch lights","United States - Texas"
115327,GAN,1426,29.5853,-98.3819,291.69,2014-01-22,22:40,2014-01-23,04:40,3,,,"clear","Orion","","Ducked down in yard to avoid light.","United States - Texas"
115328,GAN,1427,29.5893,-98.3738,305.61,2014-01-29,20:20,2014-01-30,02:20,4,,,"clear","Orion","","","United States - Texas"
115329,GAN,1428,29.5957,-98.3914,285.18,2014-01-26,20:12,2014-01-27,02:12,4,,,"1/4 of sky","Orion","","","United States - Texas"
115330,GAN,1429,29.5674,-98.367,270.46,2014-01-20,21:10,2014-01-21,03:10,2,,,"clear","Orion","Clear","I had a tree in my backyard and light from a room above we're I was","United States - Texas"
115331,GAN,1430,29.1944,-97.4699,77.22,2014-01-20,18:45,2014-01-21,00:45,6,,,"clear","Orion","Haze from the Bon fire but nothing bad","My ranch in westhoff","United States - Texas"
115333,GAN,1432,29.592,-98.3969,286.55,2014-01-29,22:20,2014-01-30,04:20,2,,,"clear","Orion","Clear sky but lots of light in it","City light really made the sky hard to observe from supreme smoke","United States - Texas"
115334,GAN,1434,29.592,-98.3969,286.55,2014-01-26,22:10,2014-01-27,04:10,3,,,"1/2 of sky","Orion","Cloudy","Kitchen light in corner of eye","United States - Texas"
115335,GAN,1435,19.326,-99.1757,2278.09,2014-01-29,21:00,2014-01-30,03:00,2,,,"1/4 of sky","Orion","Clear skies, high clouds and winds. Cold environment.","University campus surrounded by trees and close to the subway station.","Mexico"
115336,GAN,1436,52.779,17.744,80.57,2014-01-25,20:07,2014-01-25,19:07,4,,,"1/4 of sky","Orion","","Astrobaza Znin 30","Poland"
115337,GAN,1437,41.15,22.51,52.96,2014-01-28,20:57,2014-01-28,19:57,-9999,,,"over 1/2 of sky","Orion","the sky is full of clouds","","Macedonia (FYROM)"
115338,GAN,1439,52.8494,17.7195,82.63,2014-01-24,20:29,2014-01-24,19:29,3,,,"clear","Orion","W gwizdozbiorze Oriona ujrze mona byo 3 gwiazdy, jednak ilo gwiazd przypominaa bardziej t na rys. Mag 4.","49","Poland"
115339,GAN,1443,29.5844,-98.3844,294.43,2014-01-21,21:35,2014-01-22,03:35,4,,,"clear","Orion","","Street light","United States - Texas"
115340,GAN,1444,29.5983,-98.3798,301.34,2014-01-21,20:00,2014-01-22,02:00,3,,,"clear","Orion","","Porch light on 15 ft away","United States - Texas"
115341,GAN,1445,29.5604,-98.3811,248.39,2014-01-29,22:00,2014-01-30,04:00,3,,,"1/4 of sky","Orion","","","United States - Texas"
115342,GAN,1446,29.5604,-98.3787,252.9,2014-01-20,21:36,2014-01-21,03:36,3,,,"clear","Orion","","","United States - Texas"
115343,GAN,1447,29.5817,-98.3921,275.38,2014-01-21,21:00,2014-01-22,03:00,3,,,"clear","Orion","","1 street light and multiple porch lights.","United States - Texas"
115344,GAN,1448,29.5915,-98.3914,270.95,2014-01-20,21:30,2014-01-21,03:30,3,,,"1/4 of sky","Orion","Just a little cloud","Street light in front yard","United States - Texas"
115345,GAN,1449,29.5604,-98.3787,252.9,2014-01-21,21:45,2014-01-22,03:45,3,,,"clear","Orion","","","United States - Texas"
115346,SQM,1450,41.6588,-72.4758,166.93,2014-01-23,19:47,2014-01-24,00:47,3,16.6,2401,"clear","Orion","very clear","Rural setting, many trees, pool, pond, cars, house, grass,","United States - Connecticut"
115347,SQM,1451,41.6835,-72.4539,144.75,2014-01-22,19:30,2014-01-23,00:30,5,19.8,3342,"clear","Orion","The sky was very clear. Saw almost all of the stars","Rural, snow on the ground.","United States - Connecticut"
115348,SQM,1452,41.6442,-72.4814,136.43,2014-01-23,19:25,2014-01-24,00:25,3,17.06,2099,"clear","Orion","clear","rural setting  no snow  trees   not a lot of light","United States - Connecticut"
115349,SQM,1453,41.6056,-72.4479,178.2,2014-01-21,19:25,2014-01-22,00:25,5,19.84,4046,"over 1/2 of sky","Orion","clear,light snow.","rural, trees, house.","United States - Connecticut"
115350,SQM,1454,41.6722,-72.4598,110.45,2014-01-22,19:05,2014-01-23,00:05,3,18.92,2398,"1/4 of sky","Orion","not many stars, wasn't too cloudy","Rural, flood lights off, not many  trees, house behind me","United States - Connecticut"
115351,SQM,1455,41.6423,-72.4464,150.8,2014-01-25,19:40,2014-01-26,00:40,5,18.2,2401,"1/2 of sky","Orion","it was cloudy the night that i did my conclusion.","rural,there was a lot of snow on the ground,there was no buildings around","United States - Connecticut"
115352,SQM,1456,41.6734,-72.4649,113.26,2014-01-22,20:35,2014-01-23,01:35,4,14.7,3301,"1/4 of sky","Orion","not a lot of stars, snow, kinda humid","rural setting, some snow, no lights in the area, my house and  a good amount of trees  were in the area","United States - Connecticut"
115353,SQM,1457,41.6273,-72.482,175.8,2014-01-22,19:18,2014-01-23,00:18,4,17.73,4053,"1/4 of sky","Orion","","rural setting  no snow  my neighbors had their outside  lights on  trees,my house and garage,roads  ,and a few off lights were near me","United States - Connecticut"
115354,SQM,1458,41.6272,-72.4819,176.29,2014-01-20,20:40,2014-01-21,01:40,4,19.91,4023,"clear","Orion","Orion was easy to see.","Rural, no snow, all lights were off, a big house and enormous trees where around  me.","United States - Connecticut"
115355,GAN,1459,29.5817,-98.3919,275.6,2014-01-23,22:20,2014-01-24,04:20,4,,,"1/4 of sky","Orion","","","United States - Texas"
115356,GAN,1460,29.5604,-98.3787,252.9,2014-01-29,21:45,2014-01-30,03:45,4,,,"clear","Orion","","","United States - Texas"
115357,SQM,1461,41.6107,-72.4573,174.08,2014-01-22,19:32,2014-01-23,00:32,5,19.5,3072,"clear","Orion","not many lights on","Rural setting,  Snow on the ground, many trees, my house, cars","United States - Connecticut"
115358,GAN,1462,29.5817,-98.3921,275.38,2014-01-22,21:15,2014-01-23,03:15,3,,,"clear","Orion","","1 street light and multiple porch lights.","United States - Texas"
115359,GAN,1463,29.5792,-98.367,279.64,2014-01-23,22:20,2014-01-24,04:20,4,,,"1/4 of sky","Orion","","Neighborhood","United States - Texas"
115360,GAN,1464,29.5955,-98.3998,277.25,2014-01-20,21:00,2014-01-21,03:00,3,,,"clear","Orion","","","United States - Texas"
115361,SQM,1465,41.6157,-72.4373,99.14,2014-01-26,22:27,2014-01-27,03:27,4,18.04,3301,"clear","Orion","clear","rural,Lots of trees near by and there was a porch light.","United States - Connecticut"
115362,GAN,1466,29.5983,-98.3798,301.34,2014-01-22,20:00,2014-01-23,02:00,3,,,"clear","Orion","","Porch light on 15 ft away","United States - Texas"
115363,GAN,1467,29.5954,-98.4027,291.4,2014-01-20,21:30,2014-01-21,03:30,3,,,"clear","Orion","","","United States - Texas"
115364,GAN,1468,29.5604,-98.3811,248.39,2014-01-28,22:00,2014-01-29,04:00,3,,,"clear","Orion","","Cars 100m going up and down the street","United States - Texas"
115365,SQM,1469,41.6124,-72.4445,171.94,2014-01-23,20:50,2014-01-24,01:50,5,19.83,4023,"clear","Orion","clear sky","Rural, some snow on the ground no light near grauge","United States - Connecticut"
115366,SQM,1470,41.645,-72.462,185.22,2014-01-20,19:34,2014-01-21,00:34,6,19.6,3342,"clear","Orion","starry","rural, snow on ground, surrounded by trees, neighbors lights on,  houses","United States - Connecticut"
115367,GAN,1471,29.5733,-98.4152,259.97,2014-01-20,21:00,2014-01-21,03:00,3,,,"clear","Orion","Fine","","United States - Texas"
115368,GAN,1472,29.5781,-98.3992,268.26,2014-01-22,21:20,2014-01-23,03:20,3,,,"clear","Orion","","Suburban","United States - Texas"
115369,GAN,1473,29.5932,-98.3994,282.59,2014-01-29,21:22,2014-01-30,03:22,2,,,"1/4 of sky","Orion","2 street lights near observation area","","United States - Texas"
115370,SQM,1474,41.6515,-72.4612,192.89,2014-01-22,21:00,2014-01-23,02:00,3,20.02,4046,"1/2 of sky","Orion","not a lot of  stars.","rural area","United States - Connecticut"
115371,GAN,1475,29.5954,-98.4027,291.4,2014-01-21,22:00,2014-01-22,04:00,4,,,"clear","Orion","","","United States - Texas"
115372,GAN,1476,29.5817,-98.3921,275.38,2014-01-29,21:05,2014-01-30,03:05,3,,,"clear","Orion","","1 street light and multiple porch lights.","United States - Texas"
115373,SQM,1477,41.6531,-72.4795,138.78,2014-01-20,19:12,2014-01-21,00:12,4,18.25,3301,"over 1/2 of sky","Orion","some light patches, also light snow.","rural setting; a light dusting; other houses had lights on, i also had small walkway lights on that i could not turn off, 2 barns near, 1 chicken house, at my house i turned off all the lights i could.","United States - Connecticut"
115374,SQM,1478,41.6248,-72.4513,131.84,2014-01-21,20:00,2014-01-22,01:00,3,16.54,4053,"over 1/2 of sky","Orion","it was snow and im near the school so i have more light near my house","rural  light snow  my neighbors lights were on  trees   houses  woods  road","United States - Connecticut"
115375,SQM,1479,41.6162,-72.4562,174.65,2014-01-20,19:05,2014-01-21,00:05,1,18.45,1872,"over 1/2 of sky","Orion","cloudy, chance of snow","rural, trees, 1 garage light on,","United States - Connecticut"
115376,GAN,1480,29.5983,-98.3798,301.34,2014-01-26,20:00,2014-01-27,02:00,3,,,"clear","Orion","","Porch light on 15 ft away","United States - Texas"
115377,SQM,1482,41.6069,-72.4481,168.02,2014-01-22,19:20,2014-01-23,00:20,3,19.5,1872,"1/4 of sky","Orion","not many clouds and not much stars.","rural setting snow and trees.","United States - Connecticut"
115378,GAN,1483,29.5955,-98.3998,277.25,2014-01-27,21:00,2014-01-28,03:00,4,,,"clear","Orion","","","United States - Texas"
115379,GAN,1484,29.5817,-98.3919,275.6,2014-01-29,21:10,2014-01-30,03:10,5,,,"clear","Orion","","","United States - Texas"
115380,GAN,1485,29.5954,-98.4027,291.4,2014-01-22,22:00,2014-01-23,04:00,3,,,"1/4 of sky","Orion","","","United States - Texas"
115381,GAN,1486,29.5792,-98.367,279.64,2014-01-29,21:10,2014-01-30,03:10,4,,,"clear","Orion","","Neighborhood    1 street light","United States - Texas"
115382,GAN,1487,29.5687,-98.3699,269.11,2014-01-20,22:00,2014-01-21,04:00,3,,,"clear","Orion","","No lights on street .","United States - Texas"
115383,SQM,1488,41.6761,-72.451,142.63,2014-01-22,21:54,2014-01-23,02:54,5,20.27,3072,"1/2 of sky","Orion","The sky looked like white snow falling","Rural setting:a light dysting;other houses had there light on.","United States - Connecticut"
115384,GAN,1489,29.5818,-98.3919,275.63,2014-01-29,23:10,2014-01-30,05:10,5,,,"1/4 of sky","Orion","","","United States - Texas"
115385,GAN,1490,29.5955,-98.3998,277.25,2014-01-29,22:00,2014-01-30,04:00,4,,,"clear","Orion","","","United States - Texas"
115386,GAN,1491,29.5733,-98.4152,259.97,2014-01-21,21:00,2014-01-22,03:00,4,,,"clear","Orion","Clear","","United States - Texas"
115387,GAN,1492,29.5956,-98.3996,276.3,2014-01-20,20:30,2014-01-21,02:30,3,,,"1/4 of sky","Orion","","Suburban/2 street lights/trees","United States - Texas"
115388,GAN,1493,29.5687,-98.3699,269.11,2014-01-21,22:15,2014-01-22,04:15,5,,,"clear","Orion","","No street lights on the street.","United States - Texas"
115389,GAN,1494,29.5932,-98.3994,282.59,2014-01-21,21:38,2014-01-22,03:38,2,,,"clear","Orion","","2 street lights near observation area","United States - Texas"
115390,GAN,1495,29.5733,-98.4152,259.97,2014-01-26,22:00,2014-01-27,04:00,5,,,"clear","Orion","Fine","","United States - Texas"
115391,GAN,1496,29.5687,-98.3699,269.11,2014-01-24,22:15,2014-01-25,04:15,4,,,"clear","Orion","","No street lights on street.","United States - Texas"
115392,GAN,1497,29.53,-98.3891,238.88,2014-01-21,22:00,2014-01-22,04:00,3,,,"clear","Orion","","","United States - Texas"
115393,GAN,1498,29.53,-98.3891,238.88,2014-01-21,22:00,2014-01-22,04:00,3,,,"clear","Orion","","","United States - Texas"
115394,GAN,1499,29.5792,-98.367,279.64,2014-01-29,23:10,2014-01-30,05:10,5,,,"1/4 of sky","Orion","","Neighborhood   1 streetlight","United States - Texas"
115395,GAN,1500,29.5832,-98.3862,287.71,2014-01-26,20:19,2014-01-27,02:19,4,,,"clear","Orion","","","United States - Texas"
115396,GAN,1501,29.5781,-98.3992,268.26,2014-01-23,22:05,2014-01-24,04:05,3,,,"clear","Orion","","Surburban","United States - Texas"
115397,GAN,1502,29.5832,-98.3862,287.71,2014-01-26,20:19,2014-01-27,02:19,4,,,"clear","Orion","","","United States - Texas"
115398,GAN,1503,29.5956,-98.3996,276.3,2014-01-21,21:30,2014-01-22,03:30,4,,,"1/4 of sky","Orion","","Suburban/2 street lights/trees/houses","United States - Texas"
115399,GAN,1504,54.062,18.8089,18.21,2014-01-25,19:45,2014-01-25,18:45,4,,,"1/4 of sky","Orion","","Without streetlights","Poland"
115400,GAN,1505,29.565,-98.3696,261.25,2014-01-22,22:30,2014-01-23,04:30,2,,,"clear","Orion","","","United States - Texas"
115401,GAN,1506,29.5655,-98.3731,259.28,2014-01-25,22:10,2014-01-26,04:10,3,,,"1/4 of sky","Orion","","","United States - Texas"
115402,GAN,1507,29.5655,-98.3731,259.28,2014-01-25,22:10,2014-01-26,04:10,3,,,"1/4 of sky","Orion","","","United States - Texas"
115403,GAN,1508,29.5604,-98.3811,248.39,2014-01-29,22:00,2014-01-30,04:00,2,,,"clear","Orion","","Cars 500 meters out","United States - Texas"
115404,GAN,1509,29.5686,-98.3996,276.43,2014-01-29,21:51,2014-01-30,03:51,3,,,"1/4 of sky","Orion","","","United States - Texas"
115405,GAN,1510,29.5956,-98.3996,276.3,2014-01-26,21:45,2014-01-27,03:45,5,,,"clear","Orion","","","United States - Texas"
115406,GAN,1511,29.5686,-98.3996,276.43,2014-01-29,21:51,2014-01-30,03:51,3,,,"1/4 of sky","Orion","","","United States - Texas"
115407,GAN,1512,29.565,-98.3696,261.25,2014-01-29,23:10,2014-01-30,05:10,4,,,"clear","Orion","","","United States - Texas"
115408,GAN,1513,29.5686,-98.3996,276.43,2014-01-29,22:56,2014-01-30,04:56,3,,,"1/4 of sky","Orion","","","United States - Texas"
115409,GAN,1514,31.9686,-99.9018,571,2014-01-25,18:30,2014-01-26,00:30,2,,,"1/4 of sky","Orion","","","United States - Texas"
115410,GAN,1515,29.5581,-98.4608,242.22,2014-01-22,22:11,2014-01-23,04:11,4,,,"clear","Orion","","Two street lights","United States - Texas"
115411,GAN,1516,32.0198,-94.0117,66.81,2014-01-22,20:48,2014-01-23,02:48,3,,,"clear","Orion","","","United States - Louisiana"
115412,GAN,1517,29.5781,-98.3992,268.26,2014-01-29,21:30,2014-01-30,03:30,3,,,"clear","Orion","","Suburban","United States - Texas"
115413,GAN,1518,29.5844,-98.3844,294.43,2014-01-29,23:01,2014-01-30,05:01,4,,,"clear","Orion","","","United States - Texas"
115414,GAN,1519,29.5581,-98.4608,242.22,2014-01-22,22:11,2014-01-23,04:11,4,,,"clear","Orion","","Two street lights","United States - Texas"
115415,GAN,1520,29.5604,-98.3804,253.66,2014-01-21,22:00,2014-01-22,04:00,1,,,"1/4 of sky","Orion","","Light in my face","United States - Texas"
115416,GAN,1521,29.5686,-98.3996,276.43,2014-01-29,22:56,2014-01-30,04:56,3,,,"1/4 of sky","Orion","","","United States - Texas"
115417,GAN,1523,52.8965,17.7024,76.88,2014-01-24,20:10,2014-01-24,19:10,5,,,"clear","Orion","Pozdrowienia dla faczka z fizyki.  ~Radosaw.","Astrobaza Znin 63","Poland"
