ID,ObsType,ObsID,Latitude,Longitude,Elevation(m),LocalDate,LocalTime,UTDate,UTTime,LimitingMag,SQMReading,SQMSerial,CloudCover,Constellation,SkyComment,LocationComment,Country
97843,GAN,736,36.0266,140.3,2.48,2013-01-08,22:37,2013-01-08,13:37,4,,,"clear","Orion","","","Japan"
97844,GAN,737,30.0196,-95.4664,33.01,2013-01-08,21:34,2013-01-09,03:34,-9999,,,"over 1/2 of sky","Orion","Clouds over the entire sky, can't see any stars","Suburban with street lights","United States - Texas"
97845,GAN,738,44.2466,-76.5272,92.23,2013-01-08,20:01,2013-01-09,01:01,-9999,,,"over 1/2 of sky","Orion","1000% solid cloud cover","","Canada"
97846,GAN,739,35.7471,139.824,6,2013-01-06,20:00,2013-01-06,11:00,1,,,"clear","Orion","","","Japan"
97847,GAN,740,17.03,54.1673,11.78,2013-01-08,20:20,2013-01-08,16:20,3,,,"clear","Orion","Clear and dry air. City of Salalah mostly to the west of my site, with Orion high in the east.","Suburban, but becoming more urban all the time. New street lights in the past year. Neighbor had installed very bright porch light","Oman"
97848,GAN,741,35.6893,139.561,55.83,2013-01-08,21:30,2013-01-08,12:30,2,,,"1/2 of sky","Orion","","","Japan"
97849,GAN,742,42.1868,-72.5771,71.97,2013-01-08,20:05,2013-01-09,01:05,3,,,"1/4 of sky","Orion","Areas of high thin cloudiness in sky at time of observation; Sky glow uniformly spread over sky due to multiple light sources in area of observation","Urban location on major divided state highway; Approx 3"" snow cover on ground; Over 50 light sources (streetlights, lighted signs, building lights) in vicinity;","United States - Massachusetts"
97850,GAN,743,42.366,-75.9464,363.37,2013-01-08,23:30,2013-01-09,04:30,3,,,"1/4 of sky","Orion","Light clouds tonight and seems like some freezing moisture in the air.","Snow cover, no street lights but there is a town 5 miles away that will show some glow off the horizon to the SE.","United States - New York"
97851,GAN,744,46.977,-120.643,564.7,2013-01-08,20:50,2013-01-09,04:50,-9999,,,"over 1/2 of sky","Orion","Completely overcast sky, with light pollution from nearby city to the east.","Rural area with snow on the ground, several streetlights in the area, along with some trees in the area.","United States - Washington"
97852,SQM,745,38.9289,141.123,32.05,2013-01-08,20:10,2013-01-08,11:10,5,19.1,,"1/4 of sky","Orion","","","Japan"
97853,GAN,747,28.6515,77.3059,208.25,2013-01-08,21:00,2013-01-08,15:30,1,,,"clear","Orion","","","India"
97854,GAN,748,-36.6994,174.639,82,2013-01-08,22:00,2013-01-08,09:00,6,,,"1/4 of sky","Orion","There was a fair bit of haze and misty clouds that were blown over from the Australian fires, looking towards crux is looking towards Auckland city so there is a light dome in the south direction from my location I would estimate 4.5 mag in that direction.","I live in a Rural location with no street lights in the immediate vicinity, but I am surrounded by native trees on all sides bar the road","New Zealand"
97855,GAN,749,35.3125,139.514,41.5,2013-01-08,20:20,2013-01-08,11:20,3,,,"1/4 of sky","Orion","","","Japan"
97856,GAN,750,34.6795,-118.08,735.99,2013-01-08,23:41,2013-01-09,07:41,4,,,"clear","Orion","Clear desert sky this evening and crispy cold air.","Rural desert neighborhood, streetlights aprox. every 200ft. Backyard protected from direct sight. Some trees blocking Southern view.","United States - California"
97857,GAN,751,35.6276,139.558,25.45,2013-01-07,20:11,2013-01-07,11:11,3,,,"clear","Orion","","","Japan"
97858,GAN,752,47.4583,8.24031,362.33,2013-01-08,21:20,2013-01-08,20:20,3,,,"clear","Orion","Humid air, temperature = 2 C","Some streetlights.","Switzerland"
97859,GAN,753,40.6692,140.506,17.69,2013-01-09,18:37,2013-01-09,09:37,3,,,"1/4 of sky","Orion","","","Japan"
97860,GAN,754,-43.511,172.642,6,2013-01-09,22:45,2013-01-09,09:45,5,,,"clear","Orion","Clear but the sky is not as dark black as I have seen it before. High winds today lots of dust in air.","Neighbours lights on at 3 close surrounding houses.","New Zealand"
97861,GAN,755,36.1015,139.967,17.79,2013-01-09,19:32,2013-01-09,10:32,3,,,"clear","Orion","","","Japan"
97862,GAN,756,52.6367,19.3155,84.74,2013-01-03,20:50,2013-01-03,19:50,5,,,"clear","Orion","","Astrobaza Dobrzy nad Wius","Poland"
97863,GAN,757,-37.9962,-57.5752,17,2013-01-07,23:59,2013-01-08,02:59,4,,,"clear","Orion","","Zona urbana con tres postes de luces y comercios iluminados","Argentina"
97864,GAN,758,35.9345,139.393,42.32,2013-01-08,21:54,2013-01-08,12:54,3,,,"1/4 of sky","Orion","","","Japan"
97865,GAN,759,35.9345,139.393,42.32,2013-01-08,21:53,2013-01-08,12:53,3,,,"1/4 of sky","Orion","","","Japan"
97866,GAN,760,35.3932,139.556,57.9,2013-01-08,22:00,2013-01-08,13:00,3,,,"clear","Orion","","","Japan"
97867,GAN,761,35.9345,139.393,42.32,2013-01-09,20:54,2013-01-09,11:54,5,,,"clear","Orion","","","Japan"
97868,GAN,762,35.4356,140.32,6.54,2013-01-09,20:53,2013-01-09,11:53,3,,,"clear","Orion","","","Japan"
97869,GAN,763,38.9888,-78.3466,215.12,2013-01-08,20:10,2013-01-09,01:10,4,,,"1/4 of sky","Orion","There were a few clouds, no rain, clouds were moving slowly","A few neighbors had porch lights on. There was one street light near the house, approximately 50 feet away. A few trees, but none tall enough to change the view.","United States - Virginia"
97870,GAN,764,35.7931,139.807,7.16,2013-01-09,21:32,2013-01-09,12:32,1,,,"1/2 of sky","Orion","","","Japan"
97871,GAN,765,42.4901,-71.4735,74.42,2013-01-08,23:45,2013-01-09,04:45,3,,,"clear","Orion","Somewhat hazy.  Skyglow dome in east from Boston/Acton/Boxborough Regional highschool lit with unshielded HPS lights like a prisonyard.","Suburban locale with numerous homes with unshielded outdoor lights.  1 fully shielded streetlight within view","United States - Massachusetts"
97872,GAN,766,35.1434,139.097,39.75,2013-01-09,21:34,2013-01-09,12:34,4,,,"clear","Orion","","","Japan"
97873,GAN,767,35.791,139.663,7.41,2013-01-08,20:30,2013-01-08,11:30,2,,,"clear","Orion","","","Japan"
97874,GAN,768,35.8387,128.632,78.42,2013-01-09,21:38,2013-01-09,12:38,4,,,"clear","Orion","Not the best condition; slight sky glow from fine dusts near the horizon.","city lights covered by a mountain and nearby apartment buildings.","South Korea"
97875,GAN,769,53.4143,-3.10391,5.4,2013-01-08,22:45,2013-01-08,22:45,3,,,"clear","Orion","Sky glow to the west.","Suburban with some street lights in the distance some 200 yards away.","United Kingdom"
97876,GAN,770,35.581,139.641,15.45,2013-01-09,18:00,2013-01-09,09:00,1,,,"1/4 of sky","Orion","","","Japan"
97877,GAN,771,35.634,140.156,26.32,2013-01-09,22:16,2013-01-09,13:16,3,,,"over 1/2 of sky","Orion","","","Japan"
97878,GAN,772,37.7628,128.895,26.69,2013-01-09,22:21,2013-01-09,13:21,3,,,"1/4 of sky","Orion","","","South Korea"
97879,GAN,773,37.5826,126.95,67.62,2013-01-09,22:23,2013-01-09,13:23,3,,,"clear","Orion","fine","south korea seoul hong-jae-dong","South Korea"
97880,GAN,774,34.8499,129.155,-106.09,2013-01-09,22:27,2013-01-09,22:27,3,,,"clear","Orion","","",""
97881,GAN,775,35.8675,14.5132,61.03,2013-01-08,20:45,2013-01-08,19:45,4,,,"1/4 of sky","Orion","north and west quite large sky glow.","Tarxien, residential area, very close industrial zone & Capital City (due North).  rather common to find globes and floodlights.","Malta"
97882,GAN,776,37.5403,126.947,17.93,2013-01-09,22:30,2013-01-09,13:30,3,,,"clear","Orion","","","South Korea"
97883,GAN,777,47.5212,7.55118,353.06,2013-01-07,21:30,2013-01-07,20:30,4,,,"clear","Orion","Leichter Nebel im Norden","","Switzerland"
97884,GAN,778,35.4027,136.87,40.82,2013-01-09,22:33,2013-01-09,13:33,2,,,"1/4 of sky","Orion","","","Japan"
97885,GAN,779,35.7632,139.696,32.19,2013-01-09,22:34,2013-01-09,13:34,2,,,"clear","Orion","","","Japan"
97886,GAN,780,43.1059,141.379,9.44,2013-01-09,22:56,2013-01-09,13:56,3,,,"1/2 of sky","Orion","","","Japan"
97887,GAN,781,34.6376,-77.1341,1.56,2013-01-04,18:30,2013-01-04,23:30,5,,,"clear","Orion","","outside town limits; porch lights turned off; vending machines in vicinity.","United States - North Carolina"
97888,GAN,782,35.616,139.556,31.83,2013-01-09,20:00,2013-01-09,11:00,3,,,"1/4 of sky","Orion","","","Japan"
97889,GAN,784,53.3803,19.0317,111.67,2013-01-08,21:55,2013-01-08,20:55,1,,,"1/2 of sky","Orion","","ASTROBAZA JABLONOWO","Poland"
97890,GAN,785,53.4044,19.0714,90,2013-01-08,22:03,2013-01-08,21:03,1,,,"1/4 of sky","Orion","","ASTROBAZA JABLONOWO","Poland"
97891,GAN,786,53.3301,19.0705,100.25,2013-01-08,21:48,2013-01-08,20:48,-9999,,,"over 1/2 of sky","Orion","","ASTROBAZA JABLONOWO","Poland"
97892,GAN,787,53.4277,19.1986,84.98,2013-01-08,22:06,2013-01-08,21:06,1,,,"over 1/2 of sky","Orion","","ASTROBAZA JABLONOWO","Poland"
97893,GAN,788,53.3985,19.1547,91,2013-01-08,20:20,2013-01-08,19:20,1,,,"over 1/2 of sky","Orion","","ASTROBAZA JABLONOWO","Poland"
97894,GAN,789,53.3833,19.1766,93.18,2013-01-08,21:15,2013-01-08,20:15,-9999,,,"1/2 of sky","Orion","","ASTROBAZA JABLONOWO","Poland"
97895,GAN,790,53.3971,19.1793,91,2013-01-08,20:25,2013-01-08,19:25,1,,,"1/4 of sky","Orion","","ASTROBAZA JABLONOWO","Poland"
97896,GAN,791,53.3844,19.1712,95.09,2013-01-08,22:10,2013-01-08,21:10,1,,,"1/4 of sky","Orion","","ASTROBAZA JABLONOWO","Poland"
97897,GAN,792,53.3432,19.143,92,2013-01-07,20:30,2013-01-07,19:30,2,,,"1/4 of sky","Orion","","ASTROBAZA JABLONOWO","Poland"
97898,GAN,793,53.3996,19.1472,82.16,2013-01-08,20:15,2013-01-08,19:15,-9999,,,"over 1/2 of sky","Orion","","ASTROBAZA JABLONOWO","Poland"
97899,GAN,794,53.4085,19.1736,92.9,2013-01-08,20:52,2013-01-08,19:52,1,,,"1/4 of sky","Orion","","ASTROBAZA JABLONOWO","Poland"
97900,GAN,795,53.436,19.2194,90.85,2013-01-07,23:00,2013-01-07,22:00,2,,,"1/4 of sky","Orion","","ASTROBAZA JABLONOWO","Poland"
97901,GAN,796,34.052,-80.9503,78.07,2013-01-08,20:30,2013-01-09,01:30,-9999,,,"over 1/2 of sky","Orion","Overcast, no stars in view except in gaps between clouds.","","United States - South Carolina"
97902,GAN,797,35.7607,139.72,27.3,2013-01-08,22:15,2013-01-08,13:15,3,,,"clear","Orion","","","Japan"
97903,GAN,798,51.6188,15.3025,112.67,2013-01-03,22:30,2013-01-03,21:30,3,,,"over 1/2 of sky","Orion","porwane,biae chmury z zachodu","","Poland"
97904,GAN,799,34.046,-80.9463,86.68,2013-01-08,20:30,2013-01-09,01:30,-9999,,,"over 1/2 of sky","Orion","Very cloudy, overcast. Only saw one star between clouds.","","United States - South Carolina"
97905,GAN,800,34.0356,-80.9478,72.41,2013-01-08,19:45,2013-01-09,00:45,-9999,,,"over 1/2 of sky","Orion","There were a lot of  clouds in the sky.","There were no lights in the area.","United States - South Carolina"
97906,GAN,801,34.0516,-80.9534,77.1,2013-01-08,18:54,2013-01-08,23:54,-9999,,,"over 1/2 of sky","Orion","Over Cast! Could not see any stars!!!","I have a nice house!","United States - South Carolina"
97907,GAN,802,39.6735,-104.923,1675.11,2013-01-08,19:35,2013-01-09,02:35,4,,,"1/4 of sky","Orion","The sky was a little hazy around the thin high clouds in the northeastern area.","My house's driveway. I wanted to be in an area with few lights and most of the lights at my location were obscured by trees.","United States - Colorado"
97908,GAN,803,34.0356,-80.9478,72.41,2013-01-07,19:50,2013-01-08,00:50,4,,,"1/4 of sky","Orion","There was only a few clouds outside.","It was clear with no lights effecting the stars nor the clouds.","United States - South Carolina"
97909,GAN,804,34.0007,-81.0348,88.31,2013-01-07,19:50,2013-01-08,00:50,4,,,"1/4 of sky","Orion","There was only a few clouds outside.","It was clear with no lights effecting the stars nor the clouds.","United States - South Carolina"
97910,GAN,805,43.6652,-79.363,95.91,2013-01-08,23:56,2013-01-09,04:56,3,,,"clear","Orion","A little bit of haze closer to the horizon in all directions. Some glow from the west, particularly south west (the heart of downtown Toronto).    8th and 9th stars in Orion only very faintly visible.","Urban (downtown). In the middle of a sunken school yard, so though surrounded by street lights and school building lights, all are about 30 meters. away.    Snow on the ground. Edge of school yard property lined with trees (no leaves).","Canada"
97911,GAN,806,35.3339,139.405,15.61,2013-01-10,22:31,2013-01-10,13:31,1,,,"1/2 of sky","Orion","","","Japan"
97912,GAN,807,35.3242,139.395,8.28,2013-01-09,22:31,2013-01-09,13:31,-9999,,,"over 1/2 of sky","Orion","","","Japan"
97913,GAN,808,43.6624,4.65185,11.08,2013-01-08,21:00,2013-01-08,20:00,4,,,"clear","Orion","clear, no wind, no clouds","Playground of a school in residential suburban place  Clear sky  1 porchlight and 1 classromm enlighted.  No cars","France"
97914,GAN,809,49.7857,18.1423,246.04,2013-01-09,18:20,2013-01-09,17:20,-9999,,,"over 1/2 of sky","Orion","foogy","","Czech Republic"
97915,SQM,811,-33.4691,-70.642,545.09,2013-01-08,22:00,2013-01-09,01:00,3,20.64,3182,"clear","Orion","Cielos total mente despejados.   Temperatura ambiental 26C","Ubicacin urbana. Llegan haces de luz desde el alumbrado publico","Chile"
97916,GAN,812,61.861,9.18036,480.73,2013-01-09,18:36,2013-01-09,17:36,6,,,"clear","Orion","Clear, but some tiny clouds at the lower part of Orion.","Snow covered ground. Some carlights, no streetlights, some porchlights. Countryside.","Norway"
97917,GAN,813,44.9531,3.5376,930.3,2013-01-08,19:48,2013-01-08,18:48,5,,,"clear","Orion","","","France"
97918,GAN,814,60.269,25.0043,30.09,2013-01-09,19:53,2013-01-09,17:53,4,,,"1/4 of sky","Orion","all the time more clouds, useful viewing time about 5 min. terrestrial lights reflected from clouds","suburban, fresh snow, 4 streetlights visible, more lights on properties, light from houses, trees and houses partly blocking the view in some directions, horizon not visible","Finland"
97919,GAN,815,37.04,127.849,149.8,2013-01-10,22:57,2013-01-10,13:57,5,,,"clear","Orion","Clear  little Haze - SE to SW","","South Korea"
97920,GAN,817,49.7541,18.0038,288.44,2013-01-09,19:44,2013-01-09,18:44,-9999,,,"over 1/2 of sky","Orion","Haze in all directions","Suburban, small trees around the house, snow cover about 5 cm, south view","Czech Republic"
97921,GAN,818,50.9307,20.6104,324.99,2013-01-09,19:48,2013-01-09,18:48,3,,,"1/4 of sky","Orion","","","Poland"
97922,GAN,819,41.1404,22.5101,55.29,2013-01-09,19:53,2013-01-09,18:53,1,,,"over 1/2 of sky","Orion","","","Macedonia (FYROM)"
97923,GAN,821,37.2331,-5.84723,54.47,2013-01-08,21:35,2013-01-08,20:35,5,,,"clear","Orion","","Suburban sky, surrounded by several urban light domes'","Spain"
97924,GAN,822,37.2572,-5.70768,54.41,2013-01-07,20:59,2013-01-07,19:59,5,,,"clear","Orion","","Semi-rural sky, no direct lights, Moron USAF base near","Spain"
97925,GAN,823,37.3604,-5.96289,8.91,2013-01-09,20:20,2013-01-09,19:20,3,,,"clear","Orion","High light pollution , S viewing location which has less pollution","Urban (city) lights all arround, near city-edge","Spain"
97926,GAN,824,41.2242,22.4137,232.57,2013-01-09,20:23,2013-01-09,19:23,-9999,,,"over 1/2 of sky","Orion","cloudy","","Macedonia (FYROM)"
97927,GAN,825,49.7686,18.0191,306.71,2013-01-09,20:37,2013-01-09,19:37,-9999,,,"1/4 of sky","Orion","","","Czech Republic"
97928,GAN,826,41.5991,-93.6749,298.08,2013-01-03,21:00,2013-01-04,03:00,2,,,"clear","Orion","Lots of street lights and car lights","I was looking at the sky from my front door and there were lots of street lights and reflection of snow and also there was a moon.","United States - Iowa"
97929,GAN,827,54.5907,-5.84029,32.83,2013-01-09,19:48,2013-01-09,19:48,5,,,"clear","Orion","Very little haze, a good clear night.","Suburban, back yard with trees shading the next street. No snow cover, no street lights but some light from neighbors houses either side. Some Sky Glow in the distance (1 mile plus).","United Kingdom"
97930,GAN,828,46.2516,15.1598,258,2013-01-09,20:30,2013-01-09,19:30,3,,,"over 1/2 of sky","Orion","","Urban location, no snow, several street lamps","Slovenia"
97931,GAN,829,45.5719,2.33027,683.33,2013-01-09,21:02,2013-01-09,20:02,-9999,,,"over 1/2 of sky","Orion","","","France"
97932,GAN,830,32.237,-110.813,787.24,2013-01-07,20:30,2013-01-08,03:30,5,,,"1/4 of sky","Orion","","","United States - Arizona"
97933,GAN,831,41.1442,22.5012,62.25,2013-01-09,21:00,2013-01-09,20:00,-9999,,,"over 1/2 of sky","Orion","","urban location","Macedonia (FYROM)"
97934,GAN,832,32.2447,-110.852,764,2013-01-07,20:30,2013-01-08,03:30,5,,,"1/4 of sky","Orion","","","United States - Arizona"
97935,GAN,833,38.8127,-97.4355,363.3,2013-01-07,20:00,2013-01-08,02:00,4,,,"1/4 of sky","Orion","","","United States - Kansas"
97936,GAN,834,41.2256,22.4144,239.53,2013-01-09,21:00,2013-01-09,20:00,2,,,"over 1/2 of sky","Orion","eight - five percent of snow( clody)","","Macedonia (FYROM)"
97937,GAN,835,32.1328,-111.081,776.52,2013-01-07,20:00,2013-01-08,03:00,5,,,"1/2 of sky","Orion","","","United States - Arizona"
97938,GAN,837,30.3719,-81.6621,7.26,2013-01-07,20:30,2013-01-08,01:30,4,,,"1/4 of sky","Orion","","","United States - Florida"
97939,GAN,838,49.8138,18.2018,212,2013-01-09,21:21,2013-01-09,20:21,1,,,"1/4 of sky","Orion","","","Czech Republic"
97940,GAN,839,48.7212,8.72237,516.6,2013-01-09,20:20,2013-01-09,19:20,-9999,,,"over 1/2 of sky","Orion","dark without stars, some clouds and rain","suburban and rural, on the mountain, approximately 10 streetlights","Germany"
97941,GAN,840,49.8318,18.2543,227.43,2013-01-09,21:36,2013-01-09,20:36,-9999,,,"over 1/2 of sky","Orion","","","Czech Republic"
97942,GAN,841,53.5806,-6.10788,5.15,2013-01-09,19:49,2013-01-09,19:49,4,,,"clear","Orion","mist on sea level (so near the hoirzon (say first 5 degrees, was misty).    flood ligths of rugby pitch at the back of me (some 500m).","On the beach, with the town on my back.","Ireland"
97943,GAN,842,52.9442,18.7318,45.61,2013-01-09,21:30,2013-01-09,20:30,1,,,"over 1/2 of sky","Orion","","","Poland"
97944,GAN,843,28.7421,-17.9678,902.83,2013-01-09,21:08,2013-01-09,21:08,5,,,"1/4 of sky","Orion","","I watched the sky from a rural location neer  a big street, but without many streetlight, also thje streetlight here are not so brightly than in other places  due to the observatories.","Spain"
97945,GAN,844,49.9471,22.8239,196.98,2013-01-09,22:25,2013-01-09,21:25,1,,,"clear","Orion","","","Poland"
97946,GAN,845,49.9471,22.8239,196.98,2013-01-09,22:26,2013-01-09,21:26,1,,,"clear","Orion","","Justyna Pecko Kl. 1Te   ZSTiO Jarosaw","Poland"
97947,GAN,846,51.4661,-0.225976,10,2013-01-09,19:37,2013-01-09,19:37,4,,,"clear","Orion","The sky was completely clear as far as I could make out.","There was a street light just below Orion but I tried to use a few small branches of small trees to block out as much of this light as possible.","United Kingdom"
97948,GAN,847,49.8209,18.2625,234.05,2013-01-09,22:41,2013-01-09,21:41,-9999,,,"over 1/2 of sky","Orion","","","Czech Republic"
97949,GAN,848,49.8209,18.2625,234.05,2013-01-09,22:41,2013-01-09,21:41,-9999,,,"over 1/2 of sky","Orion","","","Czech Republic"
97950,GAN,849,49.8944,18.1057,246.43,2013-01-10,22:20,2013-01-10,21:20,1,,,"over 1/2 of sky","Orion","","Rural location","Czech Republic"
97951,GAN,850,33.0554,131.202,904.97,2013-01-03,21:00,2013-01-03,12:00,6,,,"clear","Orion","","","Japan"
97952,GAN,851,41.6193,-93.6993,290.49,2013-01-08,21:00,2013-01-09,03:00,4,,,"1/4 of sky","Orion","sky glow North 1 mile","Urban. 1 street light out front of house. 1 mile south of car dealers/shopping mall.","United States - Iowa"
97953,GAN,852,52.6618,4.75372,1.68,2013-01-09,23:00,2013-01-09,22:00,4,,,"clear","Orion","","Urban, streetlights, looking for dark spot next to wall of house","The Netherlands"
97954,GAN,853,-37.3159,-59.1264,180.45,2013-01-09,21:01,2013-01-10,00:01,3,,,"clear","Orion","","","Argentina"
97955,SQM,854,42.5123,-82.8881,178.22,2013-01-09,18:55,2013-01-09,23:55,5,18.39,5291,"1/4 of sky","Orion","Some high level clouds near zenith.  Sky Glow/light dome from the west as always.","Sububan area, snow on ground but not as much as the other day.    3 street lights nearby but shielded.    Trees in the vicinity","United States - Michigan"
97956,GAN,855,37.5985,126.978,267.95,2013-01-10,22:00,2013-01-10,13:00,3,,,"clear","Orion","","","South Korea"
97957,GAN,856,35.664,139.853,5.01,2013-01-09,22:00,2013-01-09,13:00,2,,,"clear","Orion","","","Japan"
97958,GAN,857,38.1462,127.304,155.55,2013-01-09,21:00,2013-01-09,12:00,5,,,"clear","Orion","","","South Korea"
97959,GAN,858,35.5384,129.311,17.57,2013-01-10,00:00,2013-01-09,15:00,1,,,"clear","Orion","","","South Korea"
97960,GAN,859,35.5446,128.492,70.85,2013-01-10,19:40,2013-01-10,10:40,4,,,"clear","Orion","","","South Korea"
97961,GAN,860,47.5479,-52.8883,153.86,2013-01-09,21:37,2013-01-10,01:07,4,,,"clear","Orion","Good seeing, no wind, but  cold  Maybe some ice crystals in the air  St. John's light dome to the  East(left)","Suburban location  Clear and cold,  with slight snow cover  8 porch lights to the south and west  Bright store lights to the west(right) but 20' below level horizon  South and East trees block bottom 20' of horizon","Canada"
97962,GAN,861,40.5348,-75.5057,123.09,2013-01-09,20:11,2013-01-10,01:11,3,,,"clear","Orion","","","United States - Pennsylvania"
97963,GAN,862,40.3476,-80.0654,354.07,2013-01-09,20:10,2013-01-10,01:10,3,,,"clear","Orion","","Suburban/urban","United States - Pennsylvania"
97964,GAN,863,42.5926,-71.3962,86.22,2013-01-09,20:30,2013-01-10,01:30,4,,,"clear","Orion","No haze around Orion","Suburban, some snow cover, some residential lighting.","United States - Massachusetts"
97965,GAN,864,45.2702,-75.9478,124,2013-01-09,20:07,2013-01-10,01:07,-9999,,,"1/2 of sky","Orion","-no haze (tonight)  -Mid-Level Clouds traveling West 18km/h  -0mm of snow fall today, little rain today  -humidity: 80%  -very little sky glow/small light dome to the east  -visibility 16 km  -ceiling 6000 ft","-suburben area  -lots of snow  -around 40 street lights, around 100 porchlights  -around 100 houses with small and large treesin the front and the backyard, a couple small forest's","Canada"
97966,GAN,865,35.5384,129.311,17.57,2013-01-10,00:00,2013-01-09,15:00,2,,,"1/4 of sky","Orion","","","South Korea"
97967,GAN,866,40.3844,-82.4594,317.94,2013-01-09,20:23,2013-01-10,01:23,4,,,"clear","Orion","Clear, skyglow below house line in direction of Orion, skyglow more apparent to West, but not much higher than 15 degrees from horizon.","Suburban location.  2 inches of snow still on ground.  Orion in Eastern sky.  2 streelights West of location, 1 whose direct light is obscurred by house/trees.  Other streetlight unobstructed.  3 Porchlights to South, unobstructed and 4 porchlights to North, partially obstructed.","United States - Ohio"
97968,GAN,867,34.046,-80.9463,86.68,2013-01-09,20:45,2013-01-10,01:45,3,,,"1/4 of sky","Orion","A good night for observing.","","United States - South Carolina"
97969,GAN,868,33.9913,133.345,13.7,2013-01-03,21:30,2013-01-03,12:30,5,,,"1/4 of sky","Orion","","","Japan"
97970,GAN,869,45.2702,-75.9478,124,2013-01-09,20:48,2013-01-10,01:48,-9999,,,"1/4 of sky","Orion","-no haze (tonight)  -Mid-Level Clouds traveling West 18km/h  -0mm of snow fall today, little rain today  -humidity: 80%  -very little sky glow/small light dome to the east  -visibility 16 km  -ceiling 6000 ft","-suburben area  -lots of snow  -around 40 street lights, around 100 porchlights  -around 100 houses with small and large treesin the front and the backyard, a couple small forest's","Canada"
97971,GAN,870,-32.9505,-60.6694,27.64,2013-01-09,22:56,2013-01-10,01:56,4,,,"clear","Orion","Luminaria a 30 metros en direccion Este.  Cielo muy bueno,  pocas veces se da.","","Argentina"
97972,GAN,871,42.7262,-84.4743,260.5,2013-01-09,21:03,2013-01-10,02:03,2,,,"1/4 of sky","Orion","","Shaw Hall Dorm on campus","United States - Michigan"
97973,GAN,873,-31.432,-64.2239,455.97,2013-01-09,23:25,2013-01-10,02:25,3,,,"1/4 of sky","Orion","Dentro de la porcin de cielo en direccin Oeste, la neblina ocupaba 1/4 de cielo cubierto alrededor de la constelacin de Orin.","La observacin se realiz en una zona urbana (de 1 milln de habitantes) en temporada de verano. Cantidad de postes en una regin de 100 mts 2 cuenta con 10 postes de luz en la que se encuentra una estacin xpendedora de combustible y colinda con una avenida constantemente transitada. Excepto el local comercial antes mencionado, todas las construcciones pertenecen a viviendas residenciales, las cuales solo tres cuentan con una estructura con dos plantas o pisos.","Argentina"
97974,GAN,874,42.666,-71.7022,89.96,2013-01-09,21:25,2013-01-10,02:25,5,,,"clear","Orion","Slight haze, glow in south from bank, rt 119 and post office","Rural, center of town, near giant flood lights from post office","United States - Massachusetts"
97975,GAN,875,37.3943,126.957,41.59,2013-01-09,22:00,2013-01-09,13:00,3,,,"clear","Orion","","","South Korea"
97976,GAN,877,42.832,-71.6523,81.57,2013-01-09,21:28,2013-01-10,02:28,3,,,"clear","Orion","","Small town suburban  area.  Snow cover.  Streetlights just a block away.  Driveway lights (3) four yards away on the 41 Union Street apartment building.  Sugar maples all around the parking lot where coordinates were taken with Garmin Map 72H.  Orion was easy to find.","United States - New Hampshire"
97977,GAN,878,44.2478,-76.5278,91.86,2013-01-09,18:41,2013-01-09,23:41,-9999,,,"over 1/2 of sky","Orion","Eastern sky solid cloud","","Canada"
97978,GAN,879,40.0613,-83.1226,263.57,2013-01-09,21:29,2013-01-10,02:29,1,,,"clear","Orion","Clear","Urban","United States - Ohio"
97979,GAN,880,-32.9525,-60.654,32.77,2013-01-09,23:15,2013-01-10,02:15,4,,,"clear","Orion","Cielo limpio.","Rodeado de construcciones altas, con iluminacin de vapor de sodio a media altura desde 50 mts. de distancia en direccin sur.","Argentina"
97980,GAN,882,42.1005,-72.2019,202.53,2013-01-09,21:30,2013-01-10,02:30,4,,,"1/2 of sky","Orion","Clouds with slight haze, mostly to the East. Sky glow in the East. Low clouds occasionally drifted across Orion.    I saw a meteor with a 5 degree long tail go across the middle of Orion at 21:30 EST.","Rural road with snow cover. One street light 400 meters away.  Neighbors had porchlight on 40 meters away. Tall trees all around.","United States - Massachusetts"
97981,GAN,883,35.9708,129.407,18.52,2013-01-10,23:00,2013-01-10,14:00,3,,,"clear","Orion","","won-ri ocheon-eup pohang Gyeongbuk South Korea","South Korea"
97982,GAN,884,42.3371,-71.0905,3.7,2013-01-09,20:50,2013-01-10,01:50,3,,,"clear","Orion","Clear night, some haze in in the south","Urban location, within 20m of a few street lights.","United States - Massachusetts"
97983,GAN,885,46.977,-120.643,564.7,2013-01-09,19:00,2013-01-10,03:00,3,,,"1/2 of sky","Orion","Sky is partly cloudy, more clouds are moving in.  Light pollution from nearby city to the east, and from several streetlights and a nearby house with lights on trees.","Rural area west of a nearby city, snow on ground, several streetlights, with some trees in area.","United States - Washington"
97984,GAN,886,31.564,-110.301,1399.57,2013-01-09,20:14,2013-01-10,03:14,3,,,"clear","Orion","","","United States - Arizona"
97985,GAN,887,40.0958,-84.1311,295.84,2013-01-09,22:14,2013-01-10,03:14,4,,,"clear","Orion","Some haze and humidity from snow melt and mild temps","Rural farmland, some snow cover, 6miles nw from Troy, 35 miles E, from Springfield. zno significant lights in this darkened area, backed by woods to the west","United States - Ohio"
97986,GAN,888,42.737,-84.4839,261.74,2013-01-09,22:31,2013-01-10,03:31,2,,,"clear","Orion","","","United States - Michigan"
