ID,ObsType,ObsID,Latitude,Longitude,Elevation(m),LocalDate,LocalTime,UTDate,UTTime,LimitingMag,SQMReading,SQMSerial,CloudCover,Constellation,SkyComment,LocationComment,Country
149137,GAN,3766,35.2099,129.102,35.99,2015-03-15,20:34,2015-03-15,11:34,3,,,"over 1/2 of sky","Orion","The sky was so thick, but clouds was less than yesterday. So I can observed Orions Belt. There was no Moon and there was Jupiter.","1604  I observed at my apartment's rooftop. There was little lights around me.","South Korea"
149138,GAN,3767,35.2053,129.118,18.91,2015-03-14,21:16,2015-03-14,12:16,-9999,,,"1/2 of sky","Orion","It's very clounds, so I ccant' seet many stars.","1104  There are so many apartments around me.","South Korea"
149139,GAN,3768,35.2632,129.083,114.63,2015-03-11,21:45,2015-03-11,12:45,2,,,"clear","Orion","It was cold and windy. I think the sky was clear but it was hard to find orion. There was no moon","1419  There were some street lights around us. Light from cafeteria teased to observe stars. Some apartments surrounded me.","South Korea"
149140,GAN,3769,35.1784,129.122,5.74,2015-03-15,21:29,2015-03-15,12:29,3,,,"clear","Orion","The sky was so clear. No clouds.","2204. Some streetlights are here. I can see lots of tall  apartments. Here is center of city.","South Korea"
149141,GAN,3770,35.1969,129.114,8.75,2015-03-14,21:00,2015-03-14,12:00,2,,,"1/4 of sky","Orion","It was a good day to look at stars. I think that 3.14 was good because 3.13 was rainy day. But some lights disturbed me.","1418  There were some lights around me. And a wonderful river was flowing beside me.","South Korea"
149142,GAN,3771,35.2053,129.118,18.91,2015-03-15,21:36,2015-03-15,12:36,-9999,,,"clear","Orion","I try to seek the stars, but there are no stars in the sky.","1104 There are so many apartments around me.","South Korea"
149143,GAN,3772,35.2632,129.083,114.63,2015-03-12,21:40,2015-03-12,12:40,3,,,"clear","Orion","The sky was very clear  and no cloud. There was no moon too. In low altitude, however it was a little foggy.","1419  It's good weather to obseve stars. I got an observation at observatory of BSS. Some lights were around me but it's dark overall.","South Korea"
149144,GAN,3773,35.2632,129.083,114.63,2015-03-11,21:41,2015-03-11,12:41,2,,,"clear","Orion","Thy sky was clear.","I obserbes the stars on the playground.  1104 ","South Korea"
149145,GAN,3774,35.2094,129.044,135.16,2015-03-15,21:30,2015-03-15,12:30,2,,,"clear","Orion","","Here is under a mountain   but surround many street lights.  1113","South Korea"
149146,GAN,3775,35.2283,129.008,12.52,2015-03-14,21:28,2015-03-14,12:28,3,,,"1/4 of sky","Orion","cloud covering about 20-30% of the sky  less dust, washed out by last night rain","2616   Urban, surrounded by apartments  little bit of light pollution","South Korea"
149147,GAN,3776,35.1579,129.117,14.48,2015-03-14,21:30,2015-03-14,12:30,-9999,,,"over 1/2 of sky","Orion","It was more than 1/2 of the sky. I couldn't see the moon and any stars.","1506  There is my home's rooftop. Some street lights were in front of my home.","South Korea"
149148,GAN,3777,35.11,128.963,24.86,2015-03-13,22:10,2015-03-13,13:10,-9999,,,"over 1/2 of sky","Orion","Rainy day.","Knoll forest around secondary center of the city. -2414","South Korea"
149149,GAN,3778,35.1718,128.989,54.39,2015-03-13,21:42,2015-03-13,12:42,-9999,,,"over 1/2 of sky","Orion","In the evening, it started to rain and a lot of cloud  covered the sky. About 20:00, the rain stopped. Therefore, there were no stars and no moon.","I went to rooftop of my apartment. A lot of lights surronded me. I hope to turn off the light but the lights were not mine. Many shops gave light, too.","South Korea"
149150,GAN,3779,35.2283,129.008,12.52,2015-03-15,21:49,2015-03-15,12:49,-9999,,,"1/2 of sky","Orion","quite a lot of clouds  misty air, no clear scene of the stars","2616   High Apartment buildings surrounding the area  much light pollution","South Korea"
149151,GAN,3780,35.1387,129.108,9.19,2015-03-15,21:40,2015-03-15,12:40,1,,,"1/4 of sky","Orion","The day was sunny enough to feel spring's mood. But I was very hard to look at stars because there were many lights around me.","1418  There were many lights around me. And there were two big buildings around me.","South Korea"
149152,GAN,3781,35.0962,129.039,1.72,2015-03-15,21:42,2015-03-15,12:42,3,,,"clear","Orion","There are no moon.  There are no clouds.  I saw Sirius.  and I saw Jupiter.","I'm at the top of the bridge, the name of Busandaegyo.  There are only sea around me.","South Korea"
149153,GAN,3782,35.1553,129.02,74.02,2015-03-15,21:40,2015-03-15,12:40,2,,,"clear","Orion","Today sky is the cleanest sky on weekend. Although exist strong lights surrounding, I can observe all of Bright star. Even I can observe 'star Rating 3'.","1109. Apartment rooftop, 26 floor. Because of tap of apartment, no nothing surrounding. But doing rooftop construction today, have strong light.","South Korea"
149154,GAN,3783,35.2631,129.083,114.53,2015-03-11,21:56,2015-03-11,12:56,2,,,"clear","Orion","Sky is clear.","1319  There are some streetlight and buildings.","South Korea"
149155,GAN,3784,10.7735,106.645,6.09,2015-03-15,19:55,2015-03-15,12:55,7,,,"clear","Orion","","","Vietnam"
149156,GAN,3785,35.1718,128.989,54.39,2015-03-14,21:45,2015-03-14,12:45,1,,,"over 1/2 of sky","Orion","Because of rain of yesterday, there were many clouds at the sky. Today was better than yesterday to observe stars.","Many apartment and shops emitted light. A mountain behind me blocked the light but it was not good to observe stars. I think my house wasn't at a good position to observe them.","South Korea"
149157,GAN,3786,35.2631,129.083,114.53,2015-03-15,21:57,2015-03-15,12:57,2,,,"clear","Orion","Sky is clear.","1319  There are some streetlights and buildings.","South Korea"
149158,GAN,3787,35.1109,128.967,43.48,2015-03-15,23:00,2015-03-15,14:00,1,,,"1/2 of sky","Orion","There were some clouds in the sky because it was rainy day yesterday so there was no Moon but i could observe some stars.","1510  I observed some stars in a rooftop of my apartment but there were no lights around us because i observed when many houses were turned off the lights.","South Korea"
149159,GAN,3788,35.2631,129.083,114.53,2015-03-11,21:50,2015-03-11,12:50,2,,,"clear","Orion","Sky is clear.","1319  There are some streetlights and buildings.","South Korea"
149160,GAN,3789,35.0792,128.98,60.23,2015-03-14,23:40,2015-03-14,14:40,2,,,"1/4 of sky","Orion","There are little clouds in the sky","2301   at the top of  the apartment  There were some street lights","South Korea"
149161,GAN,3790,35.2629,129.083,114.31,2015-03-12,21:55,2015-03-12,12:55,3,,,"clear","Orion","Sky is clear.","1319  There are some buildings.","South Korea"
149162,GAN,3791,35.1579,129.117,14.48,2015-03-15,21:15,2015-03-15,12:15,-9999,,,"clear","Orion","It was clear. There was moon and some stars. But I couldn't see all orion's stars because there were many street lights and building's lights.","1506  There is my home's rooftop. Some street lights were in front of my home.","South Korea"
149163,GAN,3792,35.1718,128.989,54.39,2015-03-13,21:42,2015-03-13,12:42,-9999,,,"over 1/2 of sky","Orion","In the evening, it started to rain and a lot of cloud  covered the sky. About 20:00, the rain stopped. Therefore, there were no stars and no moon.","1419  I went to rooftop of my apartment. A lot of lights surronded me. I hope to turn off the light but the lights were not mine. Many shops gave light, too.","South Korea"
149164,GAN,3793,35.0793,128.979,40.41,2015-03-15,22:50,2015-03-15,13:50,1,,,"1/2 of sky","Orion","There were some clouds in the sky","2301  at the top of  the apartment  There were some street lights","South Korea"
149165,GAN,3794,35.1742,129.175,38.11,2015-03-14,23:40,2015-03-14,14:40,-9999,,,"over 1/2 of sky","Orion","It was raining at Friday. Because of that the sky was so cloudy to see stars. Also I can't find the moon.","1519  There were too many apartments and lights surrounding me.","South Korea"
149166,GAN,3795,35.1292,129.109,3.78,2015-03-15,21:55,2015-03-15,12:55,-9999,,,"1/2 of sky","Orion","It was foggy and there were quite many clouds in the sky. It was hard to observe stars.","1208 There were many bright lights around us and many apartments.","South Korea"
149167,GAN,3796,35.15,129.089,84.55,2015-03-14,23:01,2015-03-14,14:01,-9999,,,"over 1/2 of sky","Orion","Sky is very cloudy.","1319  There are some buildings, but no streetlight.","South Korea"
149168,GAN,3797,35.0962,129.039,1.72,2015-03-15,21:42,2015-03-15,12:42,3,,,"clear","Orion","There are no moon.  There are no clouds.  I saw Jupiter.  and I saw Sirius.","1214  I'm at the top of the bridge, the name of Busandaegyo.  There are only sea around me.","South Korea"
149169,GAN,3798,35.1484,129.097,73.87,2015-03-15,21:00,2015-03-15,12:00,1,,,"1/4 of sky","Orion","Sky is little cloudy.","1319  There are some buildings.","South Korea"
149170,GAN,3799,35.2628,129.083,114.2,2015-03-12,21:45,2015-03-12,12:45,3,,,"clear","Orion","It was really clear in the sky. So I could see lots of stars. Of course I could see the moon.","In front of us, there was a mountain. There were no lights around us.","South Korea"
149171,GAN,3800,35.1451,129.028,118.97,2015-03-14,21:08,2015-03-14,12:08,-9999,,,"over 1/2 of sky","Orion","It is not rainy but cloudy. It is impossible to observe Orion.","The place of  observation is nearby downtown and the entrance of the mountain. There are few streetlamps and building lights.","South Korea"
149172,GAN,3801,35.1718,128.989,54.39,2015-03-14,21:45,2015-03-14,12:45,1,,,"over 1/2 of sky","Orion","Because of rain of yesterday, there were many clouds at the sky. Today was better than yesterday to odserve stars.","1419  Many apartments and shops emitted light. A mountain behind me blocked the light but it was not good to odserve stars.","South Korea"
149173,GAN,3802,35.1498,129.027,65.27,2015-03-15,21:45,2015-03-15,12:45,2,,,"1/4 of sky","Orion","There are some clouds. I can see all stars of first magnitude, and two stars of Orion's three stars. There is Jupiter, but there isn't the Moon.","1613  Urban, there are many lights here. Sometimes I can watch  the polaris.","South Korea"
149174,GAN,3803,35.1897,129.102,10.13,2015-03-15,22:08,2015-03-15,13:08,1,,,"clear","Orion","There is no cloud in the sky. No foggy, too.","1111  Apartments are dark, but some street light is exist.","South Korea"
149175,GAN,3804,35.1697,129.168,33.32,2015-03-15,20:30,2015-03-15,11:30,1,,,"1/2 of sky","Orion","It was better that yesterday. But I think still there are some clouds. I couldn't found the moon.","There were less aparments that yesterday, but still there were many apartments.","South Korea"
149176,GAN,3805,35.1062,129.022,23.13,2015-03-15,22:07,2015-03-15,13:07,1,,,"clear","Orion","It was clear and no clouds. It was not foggy.","1513  Top of my house. Some apartments near me. Many street lamps.","South Korea"
149177,GAN,3806,35.2632,129.083,114.63,2015-03-12,21:45,2015-03-12,12:45,1,,,"1/2 of sky","Orion","It was cloudy, so Orion's belt wasn't seen at all.  Only stars of first magnitude was seen.  Sky condition wasn't that good to see stars.","1415, This place is located in downtown and there is Mt.Geumjeong nearby.","South Korea"
149178,GAN,3807,35.1682,128.923,3,2015-03-15,21:14,2015-03-15,12:14,2,,,"1/2 of sky","Orion","Cloudy","1621    Today, I can see the stars.  At the rice pabby, there wasn't any light.","South Korea"
149179,GAN,3808,35.1934,129.071,22.56,2015-03-15,22:04,2015-03-15,13:04,1,,,"1/2 of sky","Orion","clouds","2103 urban location, lots of lights and apartments","South Korea"
149180,GAN,3809,35.1451,129.028,118.97,2015-03-15,21:37,2015-03-15,12:37,3,,,"clear","Orion","The sky is clear enough to watch the Orion.","The observation place is the entrance of mountains. There are no lights of vending machines but 1or 2 street lights. But it is dark enough to observe the Orion.","South Korea"
149181,GAN,3810,35.2012,129.055,71.43,2015-03-15,19:28,2015-03-15,10:28,2,,,"1/2 of sky","Orion","No winds, little bit cloudy. But the cloud was very thin (Maybe it was cirrostratus). Sky wasn't bright at that time.","Dongrea-gu, Busan, Korea. Near the sajik elementary school. There was two streetright beside me and one traffic light was back of me. but there was no light except that. 1312 ","South Korea"
149182,GAN,3811,35.1718,128.989,54.39,2015-03-15,22:09,2015-03-15,13:09,1,,,"1/4 of sky","Orion","There was a little clouds. There was still no moon. Unlike past, I observed some stars but I couldn't find Orion. In low altitude, many lights teased me.","1419  Today was the best day of my observation at my house. Many lights from apartments, shops and street lights still surrounded me.","South Korea"
149183,GAN,3812,35.1719,129.101,50.34,2015-03-15,20:55,2015-03-15,11:55,2,,,"clear","Orion","no clouds in the sky","there are many streetlights","South Korea"
149184,GAN,3813,35.2513,129.086,80.19,2015-03-15,21:30,2015-03-15,12:30,1,,,"over 1/2 of sky","Orion","There are many clouds in the sky.","There is a big mountain behind the apartments. There are some apartments and street lights.    2201 kim yujin","South Korea"
149185,GAN,3814,35.1934,129.071,22.56,2015-03-14,22:13,2015-03-14,13:13,2,,,"1/4 of sky","Orion","a little clouds","2103 urban, in front of my apartment","South Korea"
149186,GAN,3815,35.2118,129.083,14.31,2015-03-15,22:22,2015-03-15,13:22,1,,,"1/4 of sky","Orion","it's not that clear because of rain yesterday night.","1216  few bright street light(3)","South Korea"
149187,GAN,3816,35.2632,129.083,114.63,2015-03-11,21:45,2015-03-11,12:45,1,,,"1/2 of sky","Orion","It was cloudy, so Sky condition wasn't that good to see stars.  Orion's belt wasn't seen at all. Only stars of first magnitude was seen.","1415, This place is located in downtown and there is Mt. Geumjeong nearby.","South Korea"
149188,GAN,3818,35.2512,129.086,80.73,2015-03-14,22:22,2015-03-14,13:22,2,,,"1/4 of sky","Orion","It's nice and there is slightly covered sky.","There is a big mountain behingd apartments. Also, there is some streetlights.    2201 kim yujin","South Korea"
149189,GAN,3819,35.2632,129.083,114.63,2015-03-11,21:45,2015-03-11,12:45,1,,,"1/2 of sky","Orion","It was cloudy, so Sky condition wasn't that good to see stars.  Orion's belt wasn't seen at all. Only stars of first magnitude was seen.","1415, This place is located in downtown and there is Mt. Geumjeong nearby.","South Korea"
149190,GAN,3820,35.1562,129.016,84.76,2015-03-14,22:00,2015-03-14,13:00,-9999,,,"over 1/2 of sky","Orion","Many clouds around the whole sky.","2107  Latitude: 35.15617902910923  Longitude: 129.01618480682373  Elevation: 83.51 meters    School ground in town  Near the mountain  Little light from the town.","South Korea"
149191,GAN,3821,35.2274,129.159,84.36,2015-03-15,22:23,2015-03-15,13:23,1,,,"1/4 of sky","Orion","","2518  Latitude: 35.227356   Longitude:  129.1588269   Elevation: 85.98 meters","South Korea"
149192,GAN,3822,35.2632,129.083,114.63,2015-03-12,22:10,2015-03-12,13:10,-9999,,,"over 1/2 of sky","Orion","Rainy, Invisible day.","Busan Science High School. -2414","South Korea"
149193,GAN,3823,35.2632,129.083,114.63,2015-03-12,19:57,2015-03-12,10:57,-9999,,,"over 1/2 of sky","Orion","Rainy, Invisible day.","Busan Science High School. -2414","South Korea"
149194,GAN,3824,35.1557,129.016,79.05,2015-03-15,21:40,2015-03-15,12:40,2,,,"clear","Orion","Clear sky  Only a few cloud in the sky","2107  Latitude: 35.1557316690843  Longitude: 129.01630818843842  Elevation: 77.93 meters    School ground where center of town  Near the mountain","South Korea"
149195,GAN,3825,35.2632,129.083,114.63,2015-03-12,20:11,2015-03-12,11:11,3,,,"clear","Orion","there is a little cloud","little light from school  there is mountain around school","South Korea"
149196,GAN,3826,35.1397,129.112,22.06,2015-03-15,22:35,2015-03-15,13:35,-9999,,,"clear","Orion","The sky was clear, but it was hard to observe the Orion.","I took an observation at my aapartment. There were street lights which disturbed my observation.","South Korea"
149197,GAN,3827,35.2632,129.083,114.63,2015-03-12,21:50,2015-03-12,12:50,3,,,"clear","Orion","It was clear. It was awesome condition to see stars.  Every Star of Orion's belt was seen.  Also, the Big Dipper was obviously seen.","1415, This place is located in downtown and there is Mt. Geumjeong nearby.","South Korea"
149198,GAN,3828,35.2632,129.083,114.63,2015-03-12,21:50,2015-03-12,12:50,3,,,"clear","Orion","It was clear that we can saw six stars of Septentrions. Also we can saw Mars and Jupiter.","1518  It was near the mountain, and some apartments were around us.","South Korea"
149199,GAN,3829,35.2628,129.083,114.2,2015-03-11,21:45,2015-03-11,12:45,2,,,"1/4 of sky","Orion","foggy","bss 1209  there were some street lights around us and also there were some apartments around us too","South Korea"
149200,GAN,3830,35.1726,129.066,42.62,2015-03-15,22:45,2015-03-15,13:45,2,,,"clear","Orion","There were no clouds in the sky.","1116. Urban. Many apartmenrs around, but not very bright.","South Korea"
149201,GAN,3831,35.2248,129.083,19.09,2015-03-15,22:38,2015-03-15,13:38,1,,,"1/4 of sky","Orion","Today is fewer clouds than yesterday.  I can see a few stars","1215  My apartment is on the mainstreet. There are many cars and buildings on the street.","South Korea"
149202,GAN,3832,35.1915,129.067,16.33,2015-03-14,21:30,2015-03-14,12:30,-9999,,,"1/4 of sky","Orion","It was little cloudy. I couldn't find the moon and other planets so far.","There was near the subway station. So there were lots of street lights and apartments.","South Korea"
149203,GAN,3833,35.1997,129.065,24.85,2015-03-15,21:00,2015-03-15,12:00,2,,,"1/4 of sky","Orion","small amount of cloud","bss 1209  some lights","South Korea"
149204,GAN,3834,35.0942,129.06,43.21,2015-03-15,22:30,2015-03-15,13:30,3,,,"clear","Orion","no cloud.","2104  There are one floor constructure. There are some streetlights.","South Korea"
149205,GAN,3835,35.1752,129.03,174.55,2015-03-15,22:48,2015-03-15,13:48,1,,,"clear","Orion","Clean and warm.","There is a lot of light. So this place is not good to watch stars","South Korea"
149206,GAN,3836,35.2629,129.083,114.31,2015-03-12,22:51,2015-03-12,13:51,3,,,"clear","Orion","clear~","bss 1209  some apartments sere there","South Korea"
149207,GAN,3837,35.1752,129.03,174.55,2015-03-14,21:52,2015-03-14,12:52,-9999,,,"1/4 of sky","Orion","","It is not good to watch stars","South Korea"
149208,GAN,3838,35.2628,129.083,114.2,2015-03-12,21:45,2015-03-12,12:45,3,,,"clear","Orion","blank","bss 1209  some apartments were there","South Korea"
149209,GAN,3839,35.1873,129.095,21.34,2015-03-14,21:16,2015-03-14,12:16,1,,,"1/4 of sky","Orion","Sky condition may haven't been that good to see stars.  [or because of the streetlights.]  Orion's belt was not seen, anyway.  I could only see stars of first magnitude.","1415, It is located in downtown, there are 3 streetlights nearby.  It might have been kinda bad to see stars.","South Korea"
149210,GAN,3840,35.1407,128.988,32.43,2015-03-13,22:22,2015-03-13,13:22,-9999,,,"1/2 of sky","Orion","cloudy","bss 1209  too bright to watch the stars","South Korea"
149211,GAN,3841,35.2632,129.083,114.63,2015-03-12,21:50,2015-03-12,12:50,3,,,"clear","Orion","Good to watch stars","It is good to watch stars.","South Korea"
149212,GAN,3842,35.1914,129.067,16.62,2015-03-14,21:30,2015-03-14,12:30,-9999,,,"1/2 of sky","Orion","It was little cloudy. I couldn't find the moon and other planets so far.","1518  There was near the subway station. So there were lots of street lights and apartments.","South Korea"
149213,GAN,3843,35.2282,129.01,17.45,2015-03-15,22:30,2015-03-15,13:30,2,,,"1/4 of sky","Orion","The amount of cloud decreased than yesterday and light decreased because today is Sunday. Plus, steamlamps were turned off. Today was best condition for observing stars in this location.","1212  I always observe stars at my home Hyundai 2nd apart.  It is bad location for observing stars because it surounded with buildings.","South Korea"
149214,GAN,3844,35.1406,128.987,42.1,2015-03-14,22:22,2015-03-14,13:22,-9999,,,"1/4 of sky","Orion","some cloud were there","bss 1209  too bright to watch stars","South Korea"
149215,GAN,3845,35.2314,129.015,64.56,2015-03-15,22:58,2015-03-15,13:58,1,,,"clear","Orion","very clear.","surrounded by buildings.","South Korea"
149216,GAN,3846,35.2387,129.216,32.8,2015-03-15,22:34,2015-03-15,13:34,1,,,"clear","Orion","I saw some cloud in the afternoon. So I thought tonight  would be cloudy. But it was clear. I could see stars unexpectedly. I think Mag 1 is the best in this place.","1401    Here is bad place to see stars because of lots of lights, building.  But I can not go so far to see stars.  Although here is bad place, tonight I can see the Big Dipper blurry.","South Korea"
149217,GAN,3847,35.2013,129.053,113.21,2015-03-13,21:11,2015-03-13,12:11,-9999,,,"over 1/2 of sky","Orion","It was raining 2 hours ago. So there was very cloudy. the west sky was bright.","Dongrea-gu, Busan, Korea. Hansin Apt. is located under soime mountain. there was only one light was back of me.","South Korea"
149218,GAN,3848,35.1557,129.016,79.05,2015-03-15,21:40,2015-03-15,12:40,2,,,"clear","Orion","Clear sky  Only a few cloud in the sky","2107  Latitude: 35.1557316690843  Longitude: 129.01630818843842  Elevation: 77.93 meters    School ground where center of town  Near the mountain","South Korea"
149219,GAN,3849,35.2632,129.083,114.63,2015-03-11,21:44,2015-03-11,12:44,2,,,"clear","Orion","Spotless night sky with a  few light pollution.","Busan Science High School. -2414","South Korea"
149220,GAN,3850,35.1686,128.975,1.44,2015-03-15,22:58,2015-03-15,13:58,1,,,"1/4 of sky","Orion","a little foggy Ican see cloud out side.","1520 wooseok  the park near my house  there are not lots of light in the park","South Korea"
149221,GAN,3851,35.2013,129.053,113.21,2015-03-13,21:12,2015-03-13,12:12,-9999,,,"over 1/2 of sky","Orion","It was raining 2 hours ago. So there was very cloudy. the west sky was bright.","Dongrea-gu, Busan, Korea. Hansin Apt. is located under soime mountain. there was only one light was back of me.  1312","South Korea"
149222,GAN,3852,35.2631,129.083,114.53,2015-03-12,21:00,2015-03-12,12:00,3,,,"clear","Orion","There are no cloud.","2115  There are little light. Near the mountain.","South Korea"
149223,GAN,3853,35.2071,129.088,39.33,2015-03-15,23:04,2015-03-15,14:04,2,,,"1/4 of sky","Orion","not bad day","2405   busan dongnae","South Korea"
149224,GAN,3854,37.57,126.98,40.29,2015-03-12,21:40,2015-03-12,12:40,4,,,"1/4 of sky","Orion","small amount of cloud in the sky","1501  There were some street lights around us. And also there were some apartments around us too.","South Korea"
149225,GAN,3855,35.1873,129.095,21.34,2015-03-15,21:17,2015-03-15,12:17,3,,,"1/4 of sky","Orion","I think that sky condition was good to see stars.  I could see every star of Orion's belt.  Although streetlights bothered me, it was pretty good to see stars.","It is located in downtown. There are 3 streetlights nearby.  It might have been bad to see stars.[because of streetlights]","South Korea"
149226,GAN,3856,35.2272,129.091,19.66,2015-03-14,20:34,2015-03-14,11:34,1,,,"1/4 of sky","Orion","Some clouds are in the sky, i can barely see some stars.","2212   Latitude: 35.22720347820599  Longitude: 129.09120082855225    many apartment buildings around here, lots of cars due to the traffic jam. It's the worst place to observe stars.","South Korea"
149227,GAN,3857,35.2632,129.083,114.63,2015-03-12,22:49,2015-03-12,13:49,3,,,"clear","Orion","The sky is very clear, so I can see many stars, teacher teach me where the orion is. I was surprised because I think I can't find the star. But I see orion very clearly.","I'm in Busan science high school.","South Korea"
149228,GAN,3858,35.1782,129.122,5.98,2015-03-14,21:23,2015-03-14,12:23,-9999,,,"clear","Orion","almost no cloud.","urban  there are many buildings  lots of light from buildings and streetlights.","South Korea"
149229,GAN,3859,35.1718,129.131,5.65,2015-03-15,23:01,2015-03-15,14:01,-9999,,,"clear","Orion","There were no clouds on the sky. But couldn't saw lots of stars.","1518  There were lots of apartments around here. and there was a big street in front of them.","South Korea"
149230,GAN,3860,35.1155,128.962,12.7,2015-03-14,21:40,2015-03-14,12:40,1,,,"clear","Orion","clear day, I can see about 5 stars.","2302 ","South Korea"
149231,GAN,3861,35.1873,129.095,21.34,2015-03-15,21:17,2015-03-15,12:17,3,,,"1/4 of sky","Orion","I think that sky condition was good to see stars.  I could see every star of Orion's belt.  Although streetlights bothered me, it was pretty good to see stars.","1415, It is located in downtown. There are 3 streetlights nearby.  It might have been bad to see stars.[because of the streetlights]","South Korea"
149232,GAN,3862,35.1686,129.039,68.96,2015-03-15,21:00,2015-03-15,12:00,3,,,"clear","Orion","There are no cloud, but sky is little blur.","2115  There are many apartments.","South Korea"
149233,GAN,3863,35.0975,128.967,80.93,2015-03-13,21:08,2015-03-13,12:08,-9999,,,"over 1/2 of sky","Orion","It was rainy","1501  There were some street lights around us. And also there were some apartments around us too.","South Korea"
149234,GAN,3864,35.1811,129.172,68.83,2015-03-15,21:30,2015-03-15,12:30,2,,,"clear","Orion","I could see just small amounts of cloud and  light glows in the sky.","An  Observation place is  suburban.  Too much light from apartments and streets around the place.","South Korea"
149235,GAN,3865,37.57,126.98,40.29,2015-03-17,21:13,2015-03-17,12:13,-9999,,,"over 1/2 of sky","Orion","It was rainy","1501  There were some street lights around us. And also there were some apartments around us too.","South Korea"
149236,GAN,3866,35.1782,129.122,5.98,2015-03-15,22:13,2015-03-15,13:13,-9999,,,"clear","Orion","there is a little cloud","urban  many buildings  many streetlights  lots of light","South Korea"
149237,GAN,3867,35.181,129.172,69.23,2015-03-15,23:14,2015-03-15,14:14,2,,,"clear","Orion","I could see just small amounts of cloud and  light glows in the sky.","1103  An  Observation place is  suburban.  Too much light from apartments and streets around the place.","South Korea"
149238,GAN,3868,35.263,129.084,103.18,2015-03-12,21:42,2015-03-12,12:42,2,,,"clear","Orion","It's suuny day. so there is no cloud outside.   The sky is a non-pollution day.  The star is very shy and the moon is clear circle and has clean light.  Stars of the first magnitude is well seem.","Here is a rooftop of  busan science high school's a main building. The back of building is Mt. Geumgeong. There is streetlamp in playground. so This light is not affacted. On a rooftop, there is no light and dark.","South Korea"
149239,GAN,3869,35.1145,128.96,8.02,2015-03-15,22:20,2015-03-15,13:20,1,,,"clear","Orion","I can see clear night sky today. And  I can see about 5 stars.","2302 ","South Korea"
149240,GAN,3870,35.2009,129.052,122.92,2015-03-14,22:48,2015-03-14,13:48,1,,,"over 1/2 of sky","Orion","Stratus and Stratocumulus are covered 2/3 of the sky. So it was very hard to see stars. Also sky was bright and red.","Sajik dong, Busan, Korea. Hansin Apt. located under soime mountain. there was one streetlight back of me.  1312 ","South Korea"
149241,GAN,3871,35.1796,129.076,19.35,2015-03-15,21:05,2015-03-15,12:05,2,,,"1/4 of sky","Orion","small amount of cloud in the sky","1501  There were some street lights around us. And also there were some apartments around us too.","South Korea"
149242,GAN,3872,35.1439,129.099,28.03,2015-03-15,20:40,2015-03-15,11:40,1,,,"clear","Orion","it was clear, but only few stars were there","1213  so many buildings are here.   some stars are covered by them.","South Korea"
149243,GAN,3873,35.2272,129.091,19.66,2015-03-15,20:36,2015-03-15,11:36,1,,,"1/4 of sky","Orion","little clouds","2212  Latitude: 35.2271886  Longitude: 129.09130529999993  Many apartment buildings and many cars acrossing the road.","South Korea"
149244,GAN,3874,35.1987,129.113,18.25,2015-03-14,23:14,2015-03-14,14:14,1,,,"clear","Orion","My house is too bright. The light is too bright so I can't see the stars. I stare the sky and I found some stars. I think my home is not good to see the stars.","I'm in my home.  My apartment has no garden so I came out the road and go to dark street.","South Korea"
149245,GAN,3875,35.2632,129.083,114.63,2015-03-11,21:45,2015-03-11,12:45,2,,,"1/2 of sky","Orion","some clouds were in the sky.","1213  surroundings are not bright like downtown area.","South Korea"
149246,GAN,3876,35.2456,129.086,45,2015-03-15,23:20,2015-03-15,14:20,-9999,,,"1/4 of sky","Orion","The sky was not very clear. There were bit of clouds and that maybe the reason why the sky appeared to be dark . Also since the location is in the middle of the apartment center, it was hard to see the stars brightly.","It is an apartment center that there is a little bit of influence of the light. But to make the observation more appropriately, I walked to the highest place of the center where there is no many lights. 2313","South Korea"
149247,GAN,3877,35.2431,129.022,23.33,2015-03-15,21:30,2015-03-15,12:30,-9999,,,"1/4 of sky","Orion","It was quite clear but there are so many apartment that I could see sirius only","Numbers of streetlight in 100m - 9  Number of moving car - 5  Number of apt  - 27","South Korea"
149248,GAN,3878,35.1009,128.957,8.9,2015-03-15,23:16,2015-03-15,14:16,-9999,,,"clear","Orion","I could see only one, but shiny star. Because of the observing time, it was not venus. So I thought it was the Sirius, maybe. Cloud was little, but even it was so far from my place.","Around here, many apartment buildings are located. It's not that good place to watch the sky.","South Korea"
149249,GAN,3879,-34.818,-56.1512,43.59,2015-03-11,00:00,2015-03-11,03:00,3,,,"clear","Orion","","zona urbana, muy iluminada","Uruguay"
149250,GAN,3880,35.2053,129.057,120.78,2015-03-15,23:21,2015-03-15,14:21,1,,,"1/4 of sky","Orion","There are a little clouds in the sky. I can see 3~4 of bright stars.","2407  urban, 2 streetlights, mountains, lots of trees","South Korea"
149251,GAN,3881,35.2638,129.084,108.66,2015-03-12,19:31,2015-03-12,10:31,3,,,"clear","Orion","Very clear sky. And I can observe stars well.","2602 Here is suburban area and this is close proximity to mountain. Here a few miles from two street lights.","South Korea"
149252,GAN,3882,35.2387,129.216,32.8,2015-03-14,22:52,2015-03-14,13:52,-9999,,,"over 1/2 of sky","Orion","I don't know sky condition exactly. Because I couldn't see shapes of cloud. But I saw only one star. So I think there were lots of cloud that night.","1401    Here is a rooftop of a building. There are so many lights because it is a residential area.","South Korea"
