ID,ObsType,ObsID,Latitude,Longitude,Elevation(m),LocalDate,LocalTime,UTDate,UTTime,LimitingMag,SQMReading,SQMSerial,CloudCover,Constellation,SkyComment,LocationComment,Country
66831,GAN,1699,45.628,15.6391,119.34,2011-02-25,21:00,2011-02-25,20:00,6,,,"clear","Orion","","Rural location  No snow cover  2 street lights","Croatia"
66832,GAN,1700,54.521,-1.301,29.73,2011-02-26,22:00,2011-02-26,22:00,4,,,"clear","Orion","Fairly clear.  Light wispy clouds  Middlesbrough town NE, Stockton town N.","Suburban, less than 5 miles from Urban. One near by street light 3 porch lights.    Trees to East.","United Kingdom"
66833,GAN,1701,22.2491,73.2064,31.33,2011-02-27,19:30,2011-02-27,14:00,4,,,"clear","Orion","","","India"
66834,GAN,1702,1.59291,103.64,21.93,2011-02-27,21:35,2011-02-27,13:35,3,,,"clear","Orion","No  cloud observed","suburban area,street light is within 10 meters.Neighbor house cause slight light pollution","Malaysia"
66835,GAN,1703,51.612,15.325,106.42,2011-02-26,18:12,2011-02-26,17:12,4,,,"1/4 of sky","Orion","weak fog, -3.5 degree Celsius","area of the town, the lights in the area, observations from the area of the park","Poland"
66836,GAN,1704,50.0331,19.2323,242.15,2011-02-27,22:00,2011-02-27,21:00,3,,,"1/2 of sky","Orion","","","Poland"
66837,GAN,1705,55.7655,-4.17796,160.6,2011-02-25,20:32,2011-02-25,20:32,5,,,"1/2 of sky","Orion","glow to north (glasgow city)","suburban but in park","United Kingdom"
66838,GAN,1706,37.3483,-79.518,287.2,2011-02-26,21:30,2011-02-27,02:30,4,,,"clear","Orion","Clear","Near the outskirts of the small town of Bedford,VA.Population in July 2009: 6,350.  Stars along the horizon, for all 360 degrees, were obscured by light pollution, houses and trees to an average altitude of 20 degrees.  However, the constellation of Orion was unobstructed.","United States - Virginia"
66839,GAN,1707,22.2523,73.2063,31.9,2011-02-27,20:20,2011-02-27,14:50,4,,,"clear","Orion","sky light","urban , no street or room light","India"
66840,GAN,1708,22.3359,73.1914,39.02,2011-02-26,21:45,2011-02-26,16:15,4,,,"clear","Orion","","","India"
66841,GAN,1709,22.3358,73.1911,39.27,2011-02-27,20:40,2011-02-27,15:10,4,,,"1/4 of sky","Orion","","","India"
66842,GAN,1710,40.773,-73.9262,9.72,2011-02-26,19:07,2011-02-27,00:07,1,,,"clear","Orion","Not that many clouds when I checked","","United States - New York"
66843,GAN,1711,28.6706,77.0837,217.6,2011-02-27,21:12,2011-02-27,15:42,2,,,"1/4 of sky","Orion","1/4th of the sky is filled with cloud","Observed from balcony of 2rd floor, facing the market towards South.","India"
66844,GAN,1712,44.4968,6.00938,920.71,2011-02-26,22:49,2011-02-26,21:49,6,,,"clear","Orion","","","France"
66845,GAN,1713,33.3902,-111.871,367.1,2011-02-24,21:22,2011-02-25,04:22,4,,,"clear","Orion","","MCC HEALY 1316    On top of a building where it was dark, but surrounded by lights including stadium lights.    Not all Mag 4 star were visible, but the majority were.","United States - Arizona"
66846,GAN,1714,22.3148,114.186,32.21,2011-02-27,23:50,2011-02-27,15:50,1,,,"clear","Orion","","football playground without lightings after 11pm","Hong Kong"
66847,SQM,1715,41.1443,22.5011,62.4,2011-02-26,21:00,2011-02-26,20:00,-9999,18.6,,"over 1/2 of sky","Orion","","","Macedonia (FYROM)"
66848,GAN,1716,39.1491,-76.5664,14.9,2011-02-26,20:00,2011-02-27,01:00,4,,,"clear","Orion","Sky clear, fairly transparent, no moon, low clouds to SW, Baltimore city sky glow covers entire sky, worse from SW to NE","Suburban,10 Miles SW Of Baltimore, no snow cover, from backyard no street lights","United States - Maryland"
66849,GAN,1717,5.57637,-0.185727,46.06,2011-02-26,20:00,2011-02-26,20:00,3,,,"1/4 of sky","Orion","","Ghana Planetarium in central Accra.  Urban location.  Lights in Planetarium compound were out, but lights from surrounding houses and streets present.  Many other structure surround the location.","Ghana"
66850,GAN,1718,32.3872,-111.022,774.53,2011-02-26,20:30,2011-02-27,03:30,4,,,"over 1/2 of sky","Orion","It was cloudy a little and quite dark.","Sort of  cloudy that night. It snowed the next day. The only light was from other people's houses.","United States - Arizona"
66851,GAN,1719,30.4914,-97.8086,266.18,2011-02-23,18:50,2011-02-24,00:50,2,,,"clear","Orion","","","United States - Texas"
66852,GAN,1721,32.3985,-80.3516,-5.11,2011-02-26,18:12,2011-02-26,23:12,3,,,"1/2 of sky","Orion","","","United States - South Carolina"
66853,GAN,1722,32.9718,-80.1758,6.93,2011-02-25,20:45,2011-02-26,01:45,1,,,"over 1/2 of sky","Orion","Way to foggy to see anything,and neighbors had lights on.","","United States - South Carolina"
66854,SQM,1723,53.2401,-2.22642,93.8,2011-02-26,21:30,2011-02-26,21:30,5,20.1,4586,"clear","Orion","Transparent - no clouds.    Probably as best as it gets in East Cheshire, UK.","Rural  -  no streetlights - few trees to obscure skyview. Carpark by lake.","United Kingdom"
66855,GAN,1724,-25.1064,30.7738,1067.9,2011-02-27,19:17,2011-02-27,17:17,3,,,"clear","Orion","","","South Africa"
66856,GAN,1725,31.7841,-81.6076,17.94,2011-02-26,20:38,2011-02-27,01:38,5,,,"clear","Orion","","The area was along a highway outside of a rural area. Headlights prevented an issue.","United States - Georgia"
66857,GAN,1726,6.91516,79.874,14.05,2011-02-27,22:00,2011-02-27,16:30,-9999,,,"over 1/2 of sky","Orion","Cloudy and Hazy","Street lights   Building lights  Trees","Sri Lanka"
66858,GAN,1727,28.62,77.0944,220.61,2011-02-25,22:58,2011-02-25,17:28,-9999,,,"over 1/2 of sky","Orion","","Cloudy, lots of street light","India"
66859,GAN,1728,28.62,77.0944,220.61,2011-02-26,22:00,2011-02-26,16:30,2,,,"clear","Orion","","Urban, lots of street light","India"
66860,GAN,1729,28.62,77.0944,220.61,2011-02-27,23:01,2011-02-27,17:31,2,,,"clear","Orion","","Urban, Lots of streetlight","India"
66861,GAN,1730,28.6998,77.1263,217.13,2011-02-27,22:57,2011-02-27,17:27,3,,,"clear","Orion","quite dark today","urban area","India"
66862,GAN,1731,25.69,-80.428,2.22,2011-02-25,20:31,2011-02-26,01:31,4,,,"1/4 of sky","Orion","","Unincorporated county suburban, no street lights, 1-3 porchlights / house; some trees to south & north","United States - Florida"
66863,GAN,1732,30.0872,-97.5008,132.12,2011-02-26,23:05,2011-02-27,05:05,-9999,,,"over 1/2 of sky","Orion","Very cloudy","Porchlights","United States - Texas"
66865,GAN,1734,32.7766,-79.9309,4.73,2011-02-26,00:00,2011-02-26,05:00,4,,,"1/4 of sky","Orion","","","United States - South Carolina"
66866,GAN,1735,32.7764,-79.9311,4.02,2011-02-26,22:00,2011-02-27,03:00,5,,,"clear","Orion","","","United States - South Carolina"
66867,GAN,1736,54.0864,18.7809,30.93,2011-02-27,22:15,2011-02-27,21:15,2,,,"1/4 of sky","Orion","","","Poland"
66868,GAN,1737,49.9591,17.9707,278.46,2011-02-27,19:30,2011-02-27,18:30,4,,,"clear","Orion","","","Czech Republic"
66869,GAN,1738,29.9372,-95.6032,39.07,2011-02-24,21:30,2011-02-25,03:30,3,,,"clear","Orion","","","United States - Texas"
66870,SQM,1739,22.1434,-101.032,1946.53,2011-02-21,21:01,2011-02-22,03:01,3,18.45,,"clear","Orion","Clear with 20.6C and 17% relative humidity  Sky glow dome to the east","","Mexico"
66871,GAN,1741,29.7622,-95.366,10.85,2011-02-25,21:15,2011-02-26,03:15,1,,,"clear","Orion","","","United States - Texas"
66872,SQM,1742,22.1434,-101.032,1946.53,2011-02-22,21:05,2011-02-23,03:05,5,18.65,,"clear","Orion","Clear with 18.9C and 60% relative humidity","Urban","Mexico"
66873,GAN,1743,-25.7992,28.3204,1448.82,2011-02-27,20:51,2011-02-27,18:51,2,,,"clear","Orion","Sky glow to West","Suburban  Many street lights","South Africa"
66874,GAN,1744,48.31,11.896,459.18,2011-02-27,19:54,2011-02-27,18:54,-9999,,,"over 1/2 of sky","Orion","rainy weather today.","","Germany"
66875,GAN,1745,39.8617,-105.101,1676.08,2011-02-26,21:00,2011-02-27,04:00,3,,,"clear","Orion","","suburban location and about 6 street lights in the area.","United States - Colorado"
66876,SQM,1746,22.1434,-101.032,1946.53,2011-02-23,21:00,2011-02-24,03:00,5,18.36,,"clear","Orion","Clear with 20C and 45% relative humidity  Sky glow dome to the East","Urban","Mexico"
66877,GAN,1747,48.8814,3.00211,158.4,2011-02-27,19:55,2011-02-27,18:55,3,,,"clear","Orion","vent de 15 km/h","","France"
66878,GAN,1748,40.7681,-73.8889,5.94,2011-02-26,20:38,2011-02-27,01:38,-9999,,,"over 1/2 of sky","Orion","","","United States - New York"
66879,GAN,1749,49.7757,17.7533,470.47,2011-02-27,19:57,2011-02-27,18:57,3,,,"1/4 of sky","Orion","","","Czech Republic"
66880,SQM,1750,22.1435,-101.032,1946.31,2011-02-24,21:03,2011-02-25,03:03,5,18.48,,"clear","Orion","Clear with 21.1C and 22% relative humidity  Sky glow dome to the East","Urban","Mexico"
66881,GAN,1751,52.4558,12.9715,30.85,2011-02-25,21:30,2011-02-25,20:30,6,,,"clear","Orion","some glow in E and SE (Berlin and Potsdam), darker towards S-W-N sector; limiting magnitude 6.1 mag","rural area about 7 km NW of the city limits of Potsdam; eastern sky brighter due to lights from Berlin (about 20 km), but dark sector from S over W to N. No snow, few streetlights behind buildings, free field of view.","Germany"
66882,SQM,1752,22.1434,-101.032,1946.53,2011-02-25,20:59,2011-02-26,02:59,4,18.05,,"clear","Orion","1/8 of the Sky with 17.2C and 76% relative humidity  Sky glow dome to the East","Urban","Mexico"
66883,GAN,1753,49.7109,17.8001,487.26,2011-02-27,20:01,2011-02-27,19:01,3,,,"clear","Orion","","","Czech Republic"
66884,SQM,1755,22.1434,-101.032,1946.53,2011-02-26,20:58,2011-02-27,02:58,4,18.68,,"clear","Orion","Clear with 21.1C and 30% relative humidity  Sky glow dome to the East","Urban","Mexico"
66885,GAN,1756,60.1837,24.7806,9.59,2011-02-27,21:07,2011-02-27,19:07,4,,,"clear","Orion","","Snow cover 100%, urban. Several street lights and porch lights in vicinity.","Finland"
66886,GAN,1757,-8.40717,-43.7891,256.01,2011-02-27,20:37,2011-02-27,23:37,3,,,"clear","Orion","","","Brazil"
66887,GAN,1758,49.3824,78.9062,510.51,2011-02-27,20:39,2011-02-27,14:39,7,,,"1/4 of sky","Orion","","","Kazakhstan"
66888,GAN,1759,50.2737,18.9805,267.37,2011-02-27,19:00,2011-02-27,18:00,3,,,"clear","Orion","Clear sky, a little haze.","Lake shore, behind the lake is the highway. Behind me large settlement.","Poland"
66889,GAN,1760,40.9903,-8.53107,204.81,2011-02-27,19:46,2011-02-27,19:46,4,,,"clear","Orion","","Suburban place. Five streetlights and no trees or structues in vicinity.","Portugal"
66890,GAN,1761,38.5102,-1.70583,545.34,2011-02-27,20:52,2011-02-27,19:52,3,,,"clear","Orion","","Localizacion urbana. Patio interior de una casa.  Llegan dbilmente las luces de las calles vecinas. Luces de vapor de sodio y de mercurio","Spain"
66891,GAN,1762,51.1949,16.1458,132,2011-02-27,20:55,2011-02-27,19:55,4,,,"clear","Orion","Sky glow in northern part of the sky","Suburban, remnant snow cover, about a dozen streetlights in vicinity","Poland"
66892,GAN,1763,53.3961,-6.18465,32.16,2011-02-27,19:51,2011-02-27,19:51,4,,,"clear","Orion","sky glow from north and south.clear sky","","Ireland"
66893,GAN,1764,51.2502,16.1574,118.49,2011-02-27,19:02,2011-02-27,18:02,4,,,"clear","Orion","Sky glow from a nearby city in the direction of the Orion","rural, city nearby, no snowcover, no streetlights in view","Poland"
66894,GAN,1765,42.9913,27.7203,19.77,2011-02-27,21:57,2011-02-27,19:57,3,,,"over 1/2 of sky","Orion","  .  .  -  .    - .",""""".   .    .     .","Bulgaria"
66895,GAN,1766,51.8613,-8.33892,65.69,2011-02-27,20:03,2011-02-27,20:03,5,,,"clear","Orion","","rural, trees on southern horizon","Ireland"
66896,GAN,1767,55.2506,22.2955,32,2011-02-27,22:06,2011-02-27,20:06,1,,,"clear","Orion","","","Lithuania"
66897,GAN,1768,38.8761,-77.1231,78.96,2011-02-26,20:30,2011-02-27,01:30,3,,,"clear","Orion","","Urban within five miles of washington dc, presence of many streetlights.","United States - Virginia"
66898,GAN,1769,59.3727,24.7174,45.32,2011-02-27,21:40,2011-02-27,19:40,3,,,"clear","Orion","Sky glow is quite strong specially in north-east side of  the sky, but the sky is clear. In Orion I can see three belt stars but I cannot see the star in Orion sword (/iota Ori).","snow cover, 10 streetlights, glowing sign of shop, surrounding trees and houses","Estonia"
66899,GAN,1770,53.1099,18.5044,76.99,2011-02-27,21:05,2011-02-27,20:05,4,,,"clear","Orion","","","Poland"
66900,GAN,1771,47.8076,13.0172,427.37,2011-02-22,22:00,2011-02-22,21:00,-9999,,,"over 1/2 of sky","Orion","Cloudy, no vision possible.","City of Salzburg, lights from nearby houses.","Austria"
66901,GAN,1772,47.8074,13.0175,426.78,2011-02-27,21:30,2011-02-27,20:30,-9999,,,"over 1/2 of sky","Orion","Cloudy, no vision of any stars","City of Salzburg, lights from nearby houses","Austria"
66902,GAN,1773,47.8075,13.0175,426.78,2011-02-26,21:33,2011-02-26,20:33,4,,,"clear","Orion","Clear Sky","City of Salzburg, lights from nearby houses and of nearby airport in the direction of orion","Austria"
66903,GAN,1774,49.495,19.105,516.96,2011-02-27,21:33,2011-02-27,20:33,6,,,"clear","Orion","czyste, bezchmurne niebo","obszar wiejski, brak rde wiata, obszar pusty, brak drzew","Poland"
66904,GAN,1775,40.5202,34.9363,850.09,2011-02-26,20:33,2011-02-26,18:33,2,,,"1/4 of sky","Orion","","","Turkey"
66905,GAN,1776,-29.9025,-71.2605,8.05,2011-02-26,23:00,2011-02-27,02:00,3,,,"clear","Orion","","Urban location.","Chile"
66906,GAN,1777,-29.9069,-71.2471,35.74,2011-02-27,18:06,2011-02-27,21:06,4,,,"clear","Orion","","Urban location.","Chile"
66907,GAN,1778,45.787,4.83676,248.93,2011-02-27,22:00,2011-02-27,21:00,4,,,"1/4 of sky","Orion","Ciel clair entre les nuages et les voiles","Banlieue proche d'une agglomration de 1.000.000 d'habitants  Nombreux lmampadaires proches mais peu de sources lumineuses directes","France"
66908,SQM,1779,47.5302,-122.17,169.38,2011-02-25,20:00,2011-02-26,04:00,4,18.76,5869,"clear","Orion","Clear.  No clouds or haze.  Obvious light pollution.","Suburban neighborhood.  Various outside house lights. One bright street light about 50 yards away.  No tree obstruction during measurement.","United States - Washington"
66909,GAN,1780,28.3177,-13.828,-225.46,2011-02-27,21:16,2011-02-27,21:16,5,,,"clear","Orion","","Rural; one streetlight","Spain"
66910,GAN,1781,54.9486,-1.40684,21.84,2011-02-27,20:45,2011-02-27,20:45,4,,,"1/4 of sky","Orion","City glow three miles to SE, also ten miles to west. Almost clear then low cumulus started filling in from NW. Faintest stars were sigma and phi(2) Ori, visible only with averted vision after dark adaption.","Suburban, centre of  a conurbation of towns/cities (Tyne & Wear). Many nearby streetlights partly blocked by viewing to SSW from within narrow gap between houses.","United Kingdom"
66911,GAN,1782,50.8514,2.89078,22.28,2011-02-27,22:30,2011-02-27,21:30,4,,,"1/2 of sky","Orion","","","Belgium"
66912,GAN,1783,50.9243,7.09446,56.78,2011-02-27,20:05,2011-02-27,19:05,-9999,,,"over 1/2 of sky","Orion","","","Germany"
66913,GAN,1784,45.8291,8.79261,392.21,2011-02-23,20:40,2011-02-23,19:40,3,,,"clear","Orion","lights on the horizon, south, from Malpensa airport, 13 miles far away","suburban, street lights, no clouds","Italy"
66914,GAN,1785,49.0886,17.7053,244.1,2011-02-25,19:10,2011-02-25,18:10,5,,,"clear","Orion","","No snow.","Czech Republic"
66915,GAN,1786,43.8504,28.479,66.2,2011-02-27,23:55,2011-02-27,21:55,3,,,"1/4 of sky","Orion","","","Romania"
66916,GAN,1787,53.0947,18.5598,77.93,2011-02-27,20:15,2011-02-27,19:15,4,,,"clear","Orion","South direction -  sky glow (Torun) visible.","Localization: village Piwnice (Torun Center for Astronomy UMK). Snow cover. few street lights. (MKA)","Poland"
66917,GAN,1788,28.3783,-14.0006,190.15,2011-02-27,21:59,2011-02-27,21:59,5,,,"clear","Orion","","Rural; one streetlight","Spain"
66918,GAN,1789,51.3925,5.39042,25.4,2011-02-21,21:45,2011-02-21,20:45,4,,,"1/4 of sky","Orion","cirrus close to the western horizon","Suburban. High pressure sodium lamps close to the point of observation. Clear sky.","The Netherlands"
66919,GAN,1790,53.0947,18.5596,78.29,2011-02-27,20:15,2011-02-27,19:15,4,,,"clear","Orion","South direction -  sky glow (Torun) visible.","Localization: village Piwnice (Torun Center for Astronomy UMK). Snow cover. few street lights. (MKA)","Poland"
66920,GAN,1791,38.5068,-1.72256,531.12,2011-02-27,21:30,2011-02-27,20:30,4,,,"clear","Orion","","","Spain"
66921,GAN,1792,49.9583,16.5863,498.37,2011-02-25,20:10,2011-02-25,19:10,5,,,"clear","Orion","","rural","Czech Republic"
66922,GAN,1793,30.6033,34.8326,517.81,2011-02-27,20:45,2011-02-27,18:45,6,,,"clear","Orion","Very clear. Little to no haze above. Some hazy clouds low to the southern horizon.","High plateau above Mitzpe Ramon, overlooking the crater. Wise Observatory just above, 1 KM away. Light dome from Mitzpe Ramon to the east. No lights in vicinity at all.","Israel"
66923,GAN,1794,39.6164,-104.862,1728.02,2011-02-26,22:30,2011-02-27,05:30,4,,,"clear","Orion","north west","Suburban 3 porch lights in block","United States - Colorado"
66924,GAN,1795,30.6077,34.8594,506.3,2011-02-27,21:00,2011-02-27,19:00,5,,,"clear","Orion","Very clear. Little to no haze above. Some hazy clouds low to the southern horizon.","Har Gamal in Mitzpe Ramon. Bright city lights behind blocked by Har Gamal. Bright lights visible around communications tower to the west. Observation made looking out over the fully dark Machtesh.","Israel"
66925,GAN,1796,30.624,34.8394,524.09,2011-02-27,21:24,2011-02-27,19:24,4,,,"clear","Orion","Very clear. Little to no haze above. Some hazy clouds low to the southern horizon.","Visitor Center in Mitzpe Ramon. Bright city lights behind and street light glow visible from below.","Israel"
66926,GAN,1797,39.6329,-104.994,1641.23,2011-02-26,23:00,2011-02-27,06:00,4,,,"clear","Orion","light dome N,S,E,W","Suburban   Many porch lights and street lights  6 very bright security lights on school across street","United States - Colorado"
66927,GAN,1798,30.623,34.8366,531.99,2011-02-27,21:35,2011-02-27,19:35,4,,,"clear","Orion","Very clear. Little to no haze above. Some hazy clouds low to the southern horizon.","Open field in the middle of Mitzpe Ramon, surrounded by city street lights.","Israel"
66928,GAN,1799,42.0345,-82.5687,179.27,2011-02-25,20:30,2011-02-26,01:30,3,,,"clear","Orion","","urban/suburban;street lights all around minimized by proximity to buildings and direction of view","Canada"
66929,GAN,1800,42.0248,-82.5708,176.86,2011-02-26,21:00,2011-02-27,02:00,-9999,,,"over 1/2 of sky","Orion","overcast , snow","urban/suburban;street lights all around minimized by proximity to buildings and direction of view","Canada"
66930,GAN,1801,40.7767,-74.8713,283.35,2011-02-27,19:00,2011-02-28,00:00,3,,,"1/4 of sky","Orion","some clouds but they were away from Orion more North of Orion, easily found Orion and all major stars were shown.","no lights what so ever. dark and easily found.","United States - New Jersey"
66932,GAN,1803,40.7734,-73.9016,18.47,2011-02-27,19:06,2011-02-28,00:06,1,,,"clear","Orion","","","United States - New York"
66933,GAN,1804,35.5611,-77.3683,19.84,2011-02-27,19:10,2011-02-28,00:10,3,,,"clear","Orion","","","United States - North Carolina"
66934,GAN,1805,32.7764,-79.9311,4.02,2011-02-27,19:15,2011-02-28,00:15,6,,,"clear","Orion","no haze or clouds, bright, clear, no glow","suberban, lots of streetlights and trees","United States - South Carolina"
66935,GAN,1806,35.6406,-77.3241,7.78,2011-02-26,22:18,2011-02-27,03:18,3,,,"1/4 of sky","Orion","","","United States - North Carolina"
66936,GAN,1807,40.5202,34.9363,850.09,2011-02-27,19:25,2011-02-27,17:25,3,,,"clear","Orion","Clear","1 street light","Turkey"
66937,GAN,1808,33.362,-111.692,403.64,2011-02-24,20:00,2011-02-25,03:00,4,,,"clear","Orion","","mcchealy7497","United States - Arizona"
66938,GAN,1809,32.4488,-81.7832,77.67,2011-02-27,19:24,2011-02-28,00:24,2,,,"clear","Orion","","","United States - Georgia"
66939,GAN,1810,33.4011,-111.81,374.09,2011-02-26,23:00,2011-02-27,06:00,-9999,,,"over 1/2 of sky","Orion","","mcchealy7497","United States - Arizona"
66940,GAN,1811,32.7764,-79.9311,4.02,2011-02-27,19:32,2011-02-28,00:32,4,,,"clear","Orion","Clear","Daniel Island, trees in vicinity","United States - South Carolina"
66941,GAN,1813,33.4113,-111.787,379.53,2011-02-25,19:46,2011-02-26,02:46,3,,,"1/4 of sky","Orion","","mcchealy7497","United States - Arizona"
66942,GAN,1814,35.6406,-77.3241,7.78,2011-02-27,19:28,2011-02-28,00:28,4,,,"1/4 of sky","Orion","some stars are faded and hard to see.","","United States - North Carolina"
66943,GAN,1815,40.7719,-73.9306,6.56,2011-02-27,19:39,2011-02-28,00:39,1,,,"1/4 of sky","Orion","","","United States - New York"
66944,GAN,1816,40.7719,-73.9306,6.56,2011-02-27,19:40,2011-02-28,00:40,-9999,,,"1/4 of sky","Orion","","","United States - New York"
66945,GAN,1817,32.7766,-79.9309,4.73,2011-02-27,19:43,2011-02-28,00:43,3,,,"clear","Orion","There are no clouds in the sky","","United States - South Carolina"
66946,GAN,1818,35.5568,-77.3061,20.11,2011-02-27,19:43,2011-02-28,00:43,4,,,"1/4 of sky","Orion","","","United States - North Carolina"
66947,GAN,1821,32.7766,-79.9309,4.73,2011-02-27,19:47,2011-02-28,00:47,3,,,"clear","Orion","There are no clouds in the sky.","","United States - South Carolina"
66948,GAN,1822,42.9165,-77.5034,284.87,2011-02-27,19:49,2011-02-28,00:49,3,,,"clear","Orion","clear but very hazy or a light fog in the air","rural","United States - New York"
66949,GAN,1823,32.3329,-96.6469,155.21,2011-02-25,22:05,2011-02-26,04:05,4,,,"clear","Orion","The sky was very clear.  It was a beautiful night to look at the stars.","I live in a suburban town with a few street lights.  around that where working.  No poarch lights on.","United States - Texas"
66950,GAN,1824,26.4615,-80.0728,5.66,2011-02-27,19:55,2011-02-28,00:55,3,,,"clear","Orion","","","United States - Florida"
66951,GAN,1825,32.7764,-79.9311,4.02,2011-02-27,19:40,2011-02-28,00:40,4,,,"clear","Orion","clear sky","suburban     2 streetlights   5 porchlights","United States - South Carolina"
66952,GAN,1826,32.4068,-81.7762,59.56,2011-02-27,19:48,2011-02-28,00:48,3,,,"1/2 of sky","Orion","I estimate that half of the sky is covered in clouds. It is also fairly light outside due to street lights from nearby restaurants and apartment complexes.","There are at least 15 light sources nearby.","United States - Georgia"
66953,GAN,1831,35.3125,-93.0706,196.53,2011-02-27,19:07,2011-02-28,01:07,4,,,"1/4 of sky","Orion","little cloudy","few street lights","United States - Arkansas"
66954,GAN,1833,18.2138,-67.1457,4.03,2011-02-27,20:35,2011-02-28,00:35,4,,,"clear","Orion","The sky was clear at the time of the observation.","Suburban location with a couple of street lights and other light sources in the vicinity. There were trees and houses in the surroundings, but none obstructed the view of the section of the sky under observation.","Puerto Rico"
66955,GAN,1834,32.7764,-79.9311,4.02,2011-02-26,21:30,2011-02-27,02:30,-9999,,,"over 1/2 of sky","Orion","thick fog covering the ground in all directions","suburban     2 streetlights  5 porchlights","United States - South Carolina"
66956,GAN,1835,25.6041,-80.3252,1.46,2011-02-27,22:29,2011-02-28,03:29,3,,,"clear","Orion","Skyglow from the north.","","United States - Florida"
66957,GAN,1836,32.7794,-79.9468,2.65,2011-02-27,20:10,2011-02-28,01:10,4,,,"clear","Orion","","","United States - South Carolina"
66958,GAN,1837,30.3385,-97.7999,198.05,2011-02-27,19:10,2011-02-28,01:10,1,,,"1/4 of sky","Orion","haze on my right, a little foggy","suburban,  semi clear night, minimal light","United States - Texas"
66959,GAN,1839,40.6715,-74.1139,12.78,2011-02-27,20:13,2011-02-28,01:13,1,,,"1/2 of sky","Orion","High cloud cover in entire asky.  Only 1st magnitude stars could be seen.","Urban & neighborhood lighting","United States - New Jersey"
66960,GAN,1840,40.7754,-73.9049,15.06,2011-02-27,20:14,2011-02-28,01:14,2,,,"clear","Orion","","","United States - New York"
66961,GAN,1841,32.7764,-79.9311,4.02,2011-02-27,20:19,2011-02-28,01:19,4,,,"clear","Orion","","","United States - South Carolina"
66962,GAN,1842,32.7906,-80.0475,4.81,2011-02-27,20:13,2011-02-28,01:13,4,,,"clear","Orion","","suburban, few streetlights, many houses","United States - South Carolina"
66964,GAN,1844,32.4269,-81.7831,74.4,2011-02-27,20:23,2011-02-28,01:23,3,,,"1/2 of sky","Orion","its pretty cloudy, increasingly as time goes by","clear view in a park with minimal lighting","United States - Georgia"
66965,GAN,1845,32.4613,-81.7414,59.69,2011-02-27,20:29,2011-02-28,01:29,3,,,"1/2 of sky","Orion","The cloud cover is getting increasingly worse. It is 8:34pm now. The clouds are moving relatively fast at73 degrees east.","","United States - Georgia"
66966,GAN,1847,35.5855,-97.5526,360.19,2011-02-27,20:38,2011-02-28,02:38,1,,,"over 1/2 of sky","Orion","The sky is completly covered in clouds","","United States - Oklahoma"
66967,GAN,1848,30.0839,-95.6928,70.01,2011-02-27,19:40,2011-02-28,01:40,-9999,,,"over 1/2 of sky","Orion","all clouds no stars.","suburban. streetlights. tall trees.","United States - Texas"
66968,GAN,1849,30.2971,-97.7282,181.06,2011-02-27,19:37,2011-02-28,01:37,3,,,"clear","Orion","","","United States - Texas"
66969,GAN,1850,31.9343,-81.3136,3.51,2011-02-25,21:57,2011-02-26,02:57,3,,,"1/4 of sky","Orion","some clouds scattered throughout sky","subdivision, light post near by","United States - Georgia"
66970,GAN,1851,41.7437,-70.6578,8.61,2011-02-27,20:37,2011-02-28,01:37,1,,,"over 1/2 of sky","Orion","Clouds scattered across the sky. Many street lights making it hard to see the stars.","cloudy, street lamps and bedroom lights on.","United States - Massachusetts"
66971,GAN,1852,32.4583,-81.7465,60.75,2011-02-27,20:38,2011-02-28,01:38,3,,,"1/2 of sky","Orion","It is cloudy","In a park with little streetlights.","United States - Georgia"
66972,GAN,1853,32.7764,-79.9311,4.02,2011-02-27,20:42,2011-02-28,01:42,3,,,"1/4 of sky","Orion","it was 1/4","","United States - South Carolina"
66973,GAN,1854,41.5301,-87.2848,195.92,2011-02-27,19:43,2011-02-28,01:43,-9999,,,"over 1/2 of sky","Orion","100% cloud obscured... like when you first get a new telescope! No astronomical bodies visible","Suburban sprawl on the southeatern edge of Chicago , at the southern most tip of Lake Michigan.","United States - Indiana"
66974,GAN,1855,36.0276,-77.3957,27.18,2011-02-27,20:31,2011-02-28,01:31,6,,,"clear","Orion","Clear","Rural town with a handful of  working streetlights around this location.  Trees are not typically large enough or dense enough to block view of the sky.","United States - North Carolina"
66975,GAN,1856,39.3241,-76.7648,135.86,2011-02-27,20:00,2011-02-28,01:00,-9999,,,"clear","Orion","","","United States - Maryland"
66976,GAN,1857,43.8733,-73.0293,512.43,2011-02-27,20:40,2011-02-28,01:40,5,,,"clear","Orion","","Mu location is rural, and there are no street lights or porchlights available. There is some light coming from the windows of my home, but it is minimal.","United States - Vermont"
66977,GAN,1859,36.3741,-94.23,376.2,2011-02-27,19:53,2011-02-28,01:53,1,,,"over 1/2 of sky","Orion","Very Very CLoudy","One Street Light Out Front and Neighbors have lights in there front yard","United States - Arkansas"
66978,GAN,1861,40.7681,-73.8889,5.94,2011-02-27,20:56,2011-02-28,01:56,-9999,,,"over 1/2 of sky","Orion","","","United States - New York"
66979,GAN,1862,32.7764,-79.9311,4.02,2011-02-27,20:58,2011-02-28,01:58,3,,,"clear","Orion","","","United States - South Carolina"
66980,GAN,1863,30.1872,-97.9207,297.22,2011-02-27,20:00,2011-02-28,02:00,3,,,"clear","Orion","","Suburban","United States - Texas"
